mol_idx,top_score,uq,error,pred_template_orig_freq,tier
31765,0.07743146,0.92256856,1,3,1) very rare (1-5)
31766,0.048079345,0.9519206,1,2,1) very rare (1-5)
31767,0.05041228,0.9495877,1,2,1) very rare (1-5)
31768,0.080014125,0.9199859,1,2,1) very rare (1-5)
31769,0.608785,0.39121503,1,2,1) very rare (1-5)
31770,0.11097084,0.88902915,1,1,1) very rare (1-5)
31771,0.6325025,0.3674975,1,1,1) very rare (1-5)
31772,0.17099172,0.8290083,0,3,1) very rare (1-5)
31773,0.090254955,0.90974504,1,3,1) very rare (1-5)
31774,0.14679657,0.8532034,1,2,1) very rare (1-5)
31775,0.064990476,0.93500954,1,1,1) very rare (1-5)
31776,0.124922246,0.8750777,1,1,1) very rare (1-5)
31777,0.073247895,0.9267521,1,3,1) very rare (1-5)
31778,0.017348237,0.98265177,1,5,1) very rare (1-5)
31779,0.06704296,0.93295705,1,2,1) very rare (1-5)
31780,0.013182962,0.98681706,1,1,1) very rare (1-5)
31781,0.11004049,0.8899595,1,1,1) very rare (1-5)
31782,0.036747903,0.96325207,0,1,1) very rare (1-5)
31783,0.03220232,0.9677977,1,1,1) very rare (1-5)
31784,0.23592041,0.7640796,1,2,1) very rare (1-5)
31785,0.5892095,0.4107905,0,5,1) very rare (1-5)
31786,0.071681954,0.928318,1,1,1) very rare (1-5)
31787,0.10554519,0.89445484,1,1,1) very rare (1-5)
31788,0.11522428,0.8847757,1,4,1) very rare (1-5)
31789,0.08423564,0.91576433,1,5,1) very rare (1-5)
31790,0.29694256,0.7030574,1,2,1) very rare (1-5)
31791,0.08045918,0.9195408,1,1,1) very rare (1-5)
31792,0.037020348,0.9629797,1,2,1) very rare (1-5)
31793,0.1885483,0.8114517,1,1,1) very rare (1-5)
31794,0.14680873,0.85319126,1,5,1) very rare (1-5)
31795,0.03388834,0.96611166,1,5,1) very rare (1-5)
31796,0.4077576,0.59224236,1,1,1) very rare (1-5)
31797,0.9817661,0.018233895,1,2,1) very rare (1-5)
31798,0.6856543,0.31434572,1,4,1) very rare (1-5)
31799,0.06146053,0.93853945,1,3,1) very rare (1-5)
31800,0.07554848,0.92445153,1,3,1) very rare (1-5)
31801,0.07273648,0.9272635,1,1,1) very rare (1-5)
31802,0.21432193,0.7856781,1,3,1) very rare (1-5)
31803,0.43615526,0.56384474,1,1,1) very rare (1-5)
31804,0.18091403,0.81908596,1,2,1) very rare (1-5)
31805,0.80506676,0.19493324,0,2,1) very rare (1-5)
31806,0.046416484,0.95358354,1,1,1) very rare (1-5)
31807,0.20377724,0.79622275,1,4,1) very rare (1-5)
31808,0.00890428,0.9910957,1,1,1) very rare (1-5)
31809,0.18365452,0.81634545,1,1,1) very rare (1-5)
31810,0.08811093,0.9118891,1,4,1) very rare (1-5)
31811,0.42682272,0.5731773,1,4,1) very rare (1-5)
31812,0.34342298,0.656577,1,4,1) very rare (1-5)
31813,0.034745876,0.9652541,1,1,1) very rare (1-5)
31814,0.0724049,0.9275951,1,2,1) very rare (1-5)
31815,0.2843008,0.7156992,1,1,1) very rare (1-5)
31816,0.06468397,0.935316,1,1,1) very rare (1-5)
31817,0.07674829,0.9232517,1,1,1) very rare (1-5)
31818,0.025581464,0.9744185,1,2,1) very rare (1-5)
31819,0.028797733,0.97120225,1,1,1) very rare (1-5)
31820,0.7655725,0.23442751,1,2,1) very rare (1-5)
31821,0.26794714,0.73205286,1,1,1) very rare (1-5)
31822,0.54896337,0.45103663,1,1,1) very rare (1-5)
31823,0.1309984,0.8690016,1,1,1) very rare (1-5)
31824,0.027540864,0.97245914,1,1,1) very rare (1-5)
31825,0.0937634,0.9062366,1,5,1) very rare (1-5)
31826,0.10135823,0.89864177,1,4,1) very rare (1-5)
31827,0.02315402,0.976846,1,1,1) very rare (1-5)
31828,0.35380352,0.6461965,1,2,1) very rare (1-5)
31829,0.32837057,0.6716294,1,1,1) very rare (1-5)
31830,0.046073683,0.9539263,1,1,1) very rare (1-5)
31831,0.123632245,0.87636775,1,1,1) very rare (1-5)
31832,0.33092123,0.66907877,1,3,1) very rare (1-5)
31833,0.58320576,0.41679424,1,4,1) very rare (1-5)
31834,0.16888686,0.83111316,1,5,1) very rare (1-5)
31835,0.049299996,0.9507,1,1,1) very rare (1-5)
31836,0.03849697,0.961503,1,3,1) very rare (1-5)
31837,0.68130064,0.31869936,0,3,1) very rare (1-5)
31838,0.7156216,0.2843784,1,3,1) very rare (1-5)
31839,0.19043541,0.8095646,1,5,1) very rare (1-5)
31840,0.50832033,0.49167967,1,5,1) very rare (1-5)
31841,0.0497769,0.9502231,1,2,1) very rare (1-5)
31842,0.04615636,0.95384365,1,1,1) very rare (1-5)
31843,0.62239057,0.37760943,1,1,1) very rare (1-5)
31844,0.3505065,0.64949346,1,3,1) very rare (1-5)
31845,0.0795524,0.9204476,1,1,1) very rare (1-5)
31846,0.3833911,0.61660886,1,2,1) very rare (1-5)
31847,0.6251906,0.37480938,1,2,1) very rare (1-5)
31848,0.21666512,0.78333485,1,1,1) very rare (1-5)
31849,0.0092348205,0.99076515,1,1,1) very rare (1-5)
31850,0.37599227,0.6240077,0,3,1) very rare (1-5)
31851,0.3965289,0.6034711,1,4,1) very rare (1-5)
31852,0.33051094,0.669489,1,2,1) very rare (1-5)
31853,0.07213368,0.92786634,1,1,1) very rare (1-5)
31854,0.2200495,0.7799505,1,4,1) very rare (1-5)
31855,0.09228757,0.90771246,1,1,1) very rare (1-5)
31856,0.42410445,0.57589555,1,1,1) very rare (1-5)
31857,0.11589262,0.88410735,1,1,1) very rare (1-5)
31858,0.17776382,0.8222362,1,1,1) very rare (1-5)
31859,0.09220494,0.9077951,1,5,1) very rare (1-5)
31860,0.07967011,0.92032987,1,2,1) very rare (1-5)
31861,0.12091774,0.87908226,1,2,1) very rare (1-5)
31862,0.060999583,0.9390004,1,4,1) very rare (1-5)
31863,0.058651265,0.94134873,1,1,1) very rare (1-5)
31864,0.17222014,0.8277799,1,1,1) very rare (1-5)
31865,0.27884945,0.7211505,1,5,1) very rare (1-5)
31866,0.34749475,0.6525053,1,4,1) very rare (1-5)
31867,0.056566875,0.9434331,1,1,1) very rare (1-5)
31868,0.23618233,0.76381767,0,1,1) very rare (1-5)
31869,0.3962633,0.6037367,0,2,1) very rare (1-5)
31870,0.3524938,0.64750624,1,2,1) very rare (1-5)
31871,0.008428102,0.9915719,1,1,1) very rare (1-5)
31872,0.13001077,0.8699892,1,1,1) very rare (1-5)
31873,0.25443316,0.74556684,1,4,1) very rare (1-5)
31874,0.042236593,0.95776343,1,1,1) very rare (1-5)
31875,0.8581375,0.14186251,1,3,1) very rare (1-5)
31876,0.99227566,0.0077243447,1,3,1) very rare (1-5)
31877,0.3535431,0.6464569,1,3,1) very rare (1-5)
31878,0.11899557,0.88100445,1,1,1) very rare (1-5)
31879,0.031842873,0.9681571,1,1,1) very rare (1-5)
31880,0.028029956,0.97197,1,2,1) very rare (1-5)
31881,0.043945003,0.956055,1,1,1) very rare (1-5)
31882,0.0604683,0.9395317,1,1,1) very rare (1-5)
31883,0.7920317,0.2079683,1,3,1) very rare (1-5)
31884,0.4161442,0.5838558,1,2,1) very rare (1-5)
31885,0.01638238,0.9836176,1,2,1) very rare (1-5)
31886,0.45519596,0.54480404,1,3,1) very rare (1-5)
31887,0.8984526,0.10154742,1,4,1) very rare (1-5)
31888,0.029851845,0.97014815,1,1,1) very rare (1-5)
31889,0.2214381,0.7785619,1,4,1) very rare (1-5)
31890,0.16190964,0.83809036,1,2,1) very rare (1-5)
31891,0.41280487,0.58719516,1,1,1) very rare (1-5)
31892,0.15942924,0.84057075,1,4,1) very rare (1-5)
31893,0.12078927,0.8792107,1,2,1) very rare (1-5)
31894,0.30568156,0.6943184,1,3,1) very rare (1-5)
31895,0.031434923,0.9685651,1,1,1) very rare (1-5)
31896,0.021527719,0.9784723,1,1,1) very rare (1-5)
31897,0.06821271,0.9317873,1,3,1) very rare (1-5)
31898,0.035893254,0.96410674,1,2,1) very rare (1-5)
31899,0.9334608,0.06653923,1,2,1) very rare (1-5)
31900,0.1124432,0.8875568,1,4,1) very rare (1-5)
31901,0.5156526,0.4843474,1,2,1) very rare (1-5)
31902,0.5471542,0.4528458,0,1,1) very rare (1-5)
31903,0.4110673,0.5889327,1,3,1) very rare (1-5)
31904,0.4694614,0.53053856,1,5,1) very rare (1-5)
31905,0.062909424,0.9370906,1,1,1) very rare (1-5)
31906,0.4513261,0.54867387,1,4,1) very rare (1-5)
31907,0.07279201,0.927208,1,4,1) very rare (1-5)
31908,0.10287768,0.8971223,1,5,1) very rare (1-5)
31909,0.713649,0.28635103,1,3,1) very rare (1-5)
31910,0.015143267,0.9848567,1,4,1) very rare (1-5)
31911,0.10443384,0.89556617,1,3,1) very rare (1-5)
31912,0.05042786,0.94957215,1,4,1) very rare (1-5)
31913,0.36629206,0.63370794,1,4,1) very rare (1-5)
31914,0.23883238,0.76116765,1,4,1) very rare (1-5)
31915,0.69843996,0.30156004,1,5,1) very rare (1-5)
31916,0.013254101,0.9867459,1,1,1) very rare (1-5)
31917,0.251771,0.748229,1,4,1) very rare (1-5)
31918,0.06313373,0.9368663,1,2,1) very rare (1-5)
31919,0.7273857,0.2726143,1,1,1) very rare (1-5)
31920,0.40676898,0.593231,1,1,1) very rare (1-5)
31921,0.022769002,0.977231,1,1,1) very rare (1-5)
31922,0.44830567,0.55169433,1,2,1) very rare (1-5)
31923,0.10268679,0.89731324,1,1,1) very rare (1-5)
31924,0.21126826,0.78873175,1,2,1) very rare (1-5)
31925,0.43068272,0.5693173,1,1,1) very rare (1-5)
31926,0.110136315,0.88986367,1,1,1) very rare (1-5)
31927,0.2721348,0.7278652,1,4,1) very rare (1-5)
31928,0.17730339,0.8226966,1,1,1) very rare (1-5)
31929,0.04439075,0.95560926,1,1,1) very rare (1-5)
31930,0.40871355,0.5912864,1,1,1) very rare (1-5)
31931,0.036585085,0.9634149,1,1,1) very rare (1-5)
31932,0.8524309,0.14756912,1,3,1) very rare (1-5)
31933,0.29033685,0.70966315,1,1,1) very rare (1-5)
31934,0.08816505,0.91183496,1,1,1) very rare (1-5)
31935,0.021828083,0.97817194,1,1,1) very rare (1-5)
31936,0.10813192,0.89186805,1,1,1) very rare (1-5)
31937,0.04303887,0.95696115,1,2,1) very rare (1-5)
31938,0.3529061,0.6470939,1,5,1) very rare (1-5)
31939,0.042925213,0.95707476,1,1,1) very rare (1-5)
31940,0.14677204,0.853228,1,4,1) very rare (1-5)
31941,0.099285975,0.90071404,1,1,1) very rare (1-5)
31942,0.7221563,0.2778437,1,5,1) very rare (1-5)
31943,0.65185326,0.34814674,1,2,1) very rare (1-5)
31944,0.325912,0.674088,1,3,1) very rare (1-5)
31945,0.18212816,0.8178718,1,1,1) very rare (1-5)
31946,0.12844507,0.8715549,1,1,1) very rare (1-5)
31947,0.10290292,0.8970971,1,1,1) very rare (1-5)
31948,0.1541419,0.8458581,1,2,1) very rare (1-5)
31949,0.043293957,0.95670605,1,2,1) very rare (1-5)
31950,0.06244996,0.93755007,1,2,1) very rare (1-5)
31951,0.0748465,0.9251535,1,3,1) very rare (1-5)
31952,0.064450994,0.935549,1,1,1) very rare (1-5)
31953,0.044259705,0.9557403,1,1,1) very rare (1-5)
31954,0.44930062,0.55069935,1,1,1) very rare (1-5)
31955,0.42863342,0.57136655,1,2,1) very rare (1-5)
31956,0.049182992,0.950817,1,2,1) very rare (1-5)
31957,0.035577066,0.96442294,1,2,1) very rare (1-5)
31958,0.26155856,0.73844147,1,1,1) very rare (1-5)
31959,0.54572666,0.45427334,1,1,1) very rare (1-5)
31960,0.8422067,0.15779328,1,4,1) very rare (1-5)
31961,0.023760984,0.976239,1,1,1) very rare (1-5)
31962,0.32220933,0.67779064,1,5,1) very rare (1-5)
31963,0.3888335,0.6111665,1,12,2) rare (6-20)
31964,0.77304244,0.22695756,0,12,2) rare (6-20)
31965,0.90060127,0.09939873,0,6,2) rare (6-20)
31966,0.67086565,0.32913435,1,19,2) rare (6-20)
31967,0.2282261,0.77177393,1,6,2) rare (6-20)
31968,0.062795326,0.93720466,1,20,2) rare (6-20)
31969,0.35162628,0.6483737,1,6,2) rare (6-20)
31970,0.2632661,0.7367339,1,17,2) rare (6-20)
31971,0.3082663,0.6917337,1,17,2) rare (6-20)
31972,0.20123374,0.79876626,1,17,2) rare (6-20)
31973,0.03416404,0.9658359,1,14,2) rare (6-20)
31974,0.6791181,0.3208819,1,7,2) rare (6-20)
31975,0.8999594,0.100040615,0,15,2) rare (6-20)
31976,0.31060296,0.68939704,1,8,2) rare (6-20)
31977,0.15567487,0.8443251,1,15,2) rare (6-20)
31978,0.5673356,0.4326644,1,6,2) rare (6-20)
31979,0.7271422,0.2728578,1,14,2) rare (6-20)
31980,0.16843364,0.83156633,1,14,2) rare (6-20)
31981,0.037629656,0.96237034,1,10,2) rare (6-20)
31982,0.34145072,0.6585493,1,19,2) rare (6-20)
31983,0.21375705,0.78624296,1,14,2) rare (6-20)
31984,0.36082774,0.63917226,1,6,2) rare (6-20)
31985,0.33035493,0.6696451,1,15,2) rare (6-20)
31986,0.53920996,0.46079004,1,7,2) rare (6-20)
31987,0.43498012,0.56501985,1,14,2) rare (6-20)
31988,0.1458654,0.8541346,1,9,2) rare (6-20)
31989,0.2399843,0.7600157,1,17,2) rare (6-20)
31990,0.15258342,0.8474166,1,14,2) rare (6-20)
31991,0.5387188,0.46128118,1,7,2) rare (6-20)
31992,0.86822844,0.13177156,0,9,2) rare (6-20)
31993,0.47583702,0.524163,1,19,2) rare (6-20)
31994,0.92918587,0.07081413,1,18,2) rare (6-20)
31995,0.40277624,0.59722376,1,10,2) rare (6-20)
31996,0.24075156,0.75924844,1,6,2) rare (6-20)
31997,0.06619597,0.93380404,1,16,2) rare (6-20)
31998,0.9430924,0.056907594,1,10,2) rare (6-20)
31999,0.66194063,0.33805937,1,14,2) rare (6-20)
32000,0.52715814,0.47284186,1,12,2) rare (6-20)
32001,0.19589019,0.8041098,1,9,2) rare (6-20)
32002,0.36569142,0.6343086,1,17,2) rare (6-20)
32003,0.8411616,0.15883839,0,13,2) rare (6-20)
32004,0.2658059,0.7341941,1,6,2) rare (6-20)
32005,0.052271944,0.94772804,1,6,2) rare (6-20)
32006,0.37614182,0.6238582,1,7,2) rare (6-20)
32007,0.11606563,0.8839344,1,6,2) rare (6-20)
32008,0.41883382,0.58116615,1,11,2) rare (6-20)
32009,0.3789247,0.6210753,1,7,2) rare (6-20)
32010,0.31854564,0.68145436,1,14,2) rare (6-20)
32011,0.8257389,0.1742611,0,10,2) rare (6-20)
32012,0.5734508,0.4265492,1,9,2) rare (6-20)
32013,0.4203981,0.5796019,1,17,2) rare (6-20)
32014,0.8328726,0.16712737,1,19,2) rare (6-20)
32015,0.1361487,0.8638513,1,9,2) rare (6-20)
32016,0.055050515,0.9449495,1,6,2) rare (6-20)
32017,0.31090996,0.68909,1,7,2) rare (6-20)
32018,0.31304154,0.68695843,1,8,2) rare (6-20)
32019,0.30826285,0.6917372,1,12,2) rare (6-20)
32020,0.22941837,0.7705816,1,12,2) rare (6-20)
32021,0.18892361,0.8110764,1,12,2) rare (6-20)
32022,0.15250285,0.84749717,1,18,2) rare (6-20)
32023,0.051387336,0.9486127,1,16,2) rare (6-20)
32024,0.61049944,0.38950056,1,10,2) rare (6-20)
32025,0.5635577,0.43644232,1,20,2) rare (6-20)
32026,0.4279042,0.5720958,1,19,2) rare (6-20)
32027,0.16195956,0.8380405,1,18,2) rare (6-20)
32028,0.06148358,0.93851644,1,15,2) rare (6-20)
32029,0.47594738,0.5240526,1,12,2) rare (6-20)
32030,0.024518762,0.9754812,1,13,2) rare (6-20)
32031,0.01703515,0.9829649,1,15,2) rare (6-20)
32032,0.07403735,0.9259626,1,20,2) rare (6-20)
32033,0.22637378,0.7736262,1,9,2) rare (6-20)
32034,0.35675243,0.6432476,1,9,2) rare (6-20)
32035,0.2601314,0.73986864,1,14,2) rare (6-20)
32036,0.5170433,0.4829567,1,8,2) rare (6-20)
32037,0.23211856,0.76788145,1,19,2) rare (6-20)
32038,0.022063987,0.977936,1,9,2) rare (6-20)
32039,0.2713439,0.7286561,1,17,2) rare (6-20)
32040,0.36652252,0.63347745,1,13,2) rare (6-20)
32041,0.29193178,0.70806825,1,16,2) rare (6-20)
32042,0.13468589,0.8653141,1,19,2) rare (6-20)
32043,0.057592124,0.94240785,1,17,2) rare (6-20)
32044,0.3561699,0.64383006,1,16,2) rare (6-20)
32045,0.59355646,0.40644354,1,8,2) rare (6-20)
32046,0.4397633,0.5602367,1,18,2) rare (6-20)
32047,0.37623295,0.623767,1,15,2) rare (6-20)
32048,0.46700478,0.5329952,1,12,2) rare (6-20)
32049,0.19739656,0.8026034,1,6,2) rare (6-20)
32050,0.8533367,0.14666331,1,15,2) rare (6-20)
32051,0.7745889,0.22541112,1,19,2) rare (6-20)
32052,0.28431597,0.71568406,1,10,2) rare (6-20)
32053,0.30709133,0.69290864,1,9,2) rare (6-20)
32054,0.07307377,0.92692626,1,8,2) rare (6-20)
32055,0.32895046,0.67104954,1,11,2) rare (6-20)
32056,0.2917889,0.70821106,1,10,2) rare (6-20)
32057,0.9862342,0.013765812,1,15,2) rare (6-20)
32058,0.61878765,0.38121235,1,18,2) rare (6-20)
32059,0.52207,0.47793,0,9,2) rare (6-20)
32060,0.5652296,0.4347704,1,16,2) rare (6-20)
32061,0.040859714,0.9591403,1,6,2) rare (6-20)
32062,0.39759362,0.6024064,1,12,2) rare (6-20)
32063,0.46398616,0.53601384,0,12,2) rare (6-20)
32064,0.52773386,0.47226614,1,7,2) rare (6-20)
32065,0.056113828,0.94388616,1,19,2) rare (6-20)
32066,0.027204378,0.9727956,1,6,2) rare (6-20)
32067,0.13983543,0.8601646,1,12,2) rare (6-20)
32068,0.886192,0.113807976,1,12,2) rare (6-20)
32069,0.32757872,0.6724213,0,17,2) rare (6-20)
32070,0.39130354,0.60869646,1,17,2) rare (6-20)
32071,0.07821516,0.9217848,1,10,2) rare (6-20)
32072,0.15749405,0.84250593,1,6,2) rare (6-20)
32073,0.1496447,0.85035527,1,10,2) rare (6-20)
32074,0.83364314,0.16635686,1,15,2) rare (6-20)
32075,0.0310803,0.9689197,1,8,2) rare (6-20)
32076,0.21419269,0.7858073,1,8,2) rare (6-20)
32077,0.58109754,0.41890246,1,14,2) rare (6-20)
32078,0.03748984,0.96251017,1,12,2) rare (6-20)
32079,0.5685588,0.4314412,1,6,2) rare (6-20)
32080,0.91567004,0.08432996,1,7,2) rare (6-20)
32081,0.2864152,0.7135848,0,18,2) rare (6-20)
32082,0.25104842,0.74895155,1,12,2) rare (6-20)
32083,0.023404926,0.97659504,1,12,2) rare (6-20)
32084,0.009309413,0.9906906,1,20,2) rare (6-20)
32085,0.07116696,0.928833,1,14,2) rare (6-20)
32086,0.3807421,0.6192579,1,7,2) rare (6-20)
32087,0.66237485,0.33762515,1,14,2) rare (6-20)
32088,0.24073271,0.7592673,1,9,2) rare (6-20)
32089,0.5117729,0.48822713,1,10,2) rare (6-20)
32090,0.17601734,0.82398266,1,16,2) rare (6-20)
32091,0.15550798,0.844492,1,7,2) rare (6-20)
32092,0.7632908,0.23670918,1,10,2) rare (6-20)
32093,0.014100127,0.98589987,1,14,2) rare (6-20)
32094,0.032119,0.967881,1,19,2) rare (6-20)
32095,0.21548803,0.784512,1,11,2) rare (6-20)
32096,0.94984025,0.050159752,1,18,2) rare (6-20)
32097,0.29243374,0.70756626,0,8,2) rare (6-20)
32098,0.33092535,0.66907465,1,12,2) rare (6-20)
32099,0.082458496,0.9175415,1,11,2) rare (6-20)
32100,0.3421491,0.65785086,1,8,2) rare (6-20)
32101,0.7982706,0.20172942,1,14,2) rare (6-20)
32102,0.22829427,0.77170575,1,16,2) rare (6-20)
32103,0.61417377,0.38582623,1,7,2) rare (6-20)
32104,0.08400052,0.9159995,1,7,2) rare (6-20)
32105,0.11457267,0.88542736,1,6,2) rare (6-20)
32106,0.6400961,0.35990387,1,8,2) rare (6-20)
32107,0.4177506,0.5822494,1,9,2) rare (6-20)
32108,0.9465695,0.053430498,0,6,2) rare (6-20)
32109,0.16432099,0.835679,1,8,2) rare (6-20)
32110,0.16162984,0.83837014,1,8,2) rare (6-20)
32111,0.8075489,0.19245112,1,11,2) rare (6-20)
32112,0.07588661,0.9241134,1,19,2) rare (6-20)
32113,0.30196014,0.6980399,1,17,2) rare (6-20)
32114,0.74471086,0.25528914,1,15,2) rare (6-20)
32115,0.3975725,0.6024275,1,19,2) rare (6-20)
32116,0.12825704,0.87174296,1,6,2) rare (6-20)
32117,0.094589986,0.90541,1,8,2) rare (6-20)
32118,0.06347604,0.936524,1,6,2) rare (6-20)
32119,0.9704015,0.029598475,1,19,2) rare (6-20)
32120,0.45546037,0.54453963,1,16,2) rare (6-20)
32121,0.2749438,0.7250562,1,8,2) rare (6-20)
32122,0.26862597,0.731374,1,11,2) rare (6-20)
32123,0.38320658,0.6167934,1,7,2) rare (6-20)
32124,0.9626736,0.037326396,0,8,2) rare (6-20)
32125,0.7908637,0.2091363,1,9,2) rare (6-20)
32126,0.3159157,0.6840843,1,7,2) rare (6-20)
32127,0.041566323,0.9584337,1,13,2) rare (6-20)
32128,0.5280248,0.4719752,1,11,2) rare (6-20)
32129,0.1473923,0.8526077,1,10,2) rare (6-20)
32130,0.05956672,0.94043326,1,11,2) rare (6-20)
32131,0.19003716,0.80996287,1,20,2) rare (6-20)
32132,0.14266998,0.85733,0,8,2) rare (6-20)
32133,0.14345168,0.8565483,1,20,2) rare (6-20)
32134,0.15144134,0.84855866,1,12,2) rare (6-20)
32135,0.8964687,0.1035313,1,11,2) rare (6-20)
32136,0.048531327,0.95146865,1,8,2) rare (6-20)
32137,0.78698146,0.21301854,0,9,2) rare (6-20)
32138,0.16944557,0.8305544,1,10,2) rare (6-20)
32139,0.22096808,0.77903193,1,20,2) rare (6-20)
32140,0.34288892,0.65711105,1,9,2) rare (6-20)
32141,0.8530751,0.14692491,1,14,2) rare (6-20)
32142,0.95417875,0.04582125,1,19,2) rare (6-20)
32143,0.06148236,0.93851763,1,11,2) rare (6-20)
32144,0.23287876,0.76712126,1,15,2) rare (6-20)
32145,0.5433898,0.4566102,1,8,2) rare (6-20)
32146,0.35573646,0.6442635,1,20,2) rare (6-20)
32147,0.6264741,0.37352592,1,8,2) rare (6-20)
32148,0.95155907,0.048440933,1,8,2) rare (6-20)
32149,0.22717826,0.7728217,1,6,2) rare (6-20)
32150,0.08022741,0.91977257,1,7,2) rare (6-20)
32151,0.50486344,0.49513656,1,11,2) rare (6-20)
32152,0.33205548,0.66794455,1,20,2) rare (6-20)
32153,0.08635046,0.91364956,1,19,2) rare (6-20)
32154,0.5115576,0.48844242,1,17,2) rare (6-20)
32155,0.36230654,0.63769346,0,6,2) rare (6-20)
32156,0.51278865,0.48721135,1,13,2) rare (6-20)
32157,0.2633031,0.7366969,1,7,2) rare (6-20)
32158,0.8403551,0.1596449,1,13,2) rare (6-20)
32159,0.028479496,0.9715205,1,8,2) rare (6-20)
32160,0.30286917,0.6971308,1,6,2) rare (6-20)
32161,0.43045986,0.56954014,1,11,2) rare (6-20)
32162,0.5035705,0.4964295,1,6,2) rare (6-20)
32163,0.2717579,0.7282421,1,11,2) rare (6-20)
32164,0.6557823,0.34421772,1,12,2) rare (6-20)
32165,0.8606114,0.13938862,0,10,2) rare (6-20)
32166,0.503108,0.49689198,1,18,2) rare (6-20)
32167,0.58298004,0.41701996,1,9,2) rare (6-20)
32168,0.25815177,0.74184823,1,9,2) rare (6-20)
32169,0.1740922,0.8259078,1,12,2) rare (6-20)
32170,0.96449906,0.035500944,1,6,2) rare (6-20)
32171,0.40530986,0.59469014,1,8,2) rare (6-20)
32172,0.10789368,0.8921063,1,13,2) rare (6-20)
32173,0.039245375,0.96075463,1,6,2) rare (6-20)
32174,0.22226942,0.7777306,1,6,2) rare (6-20)
32175,0.042865753,0.95713425,1,8,2) rare (6-20)
32176,0.07164233,0.92835766,1,8,2) rare (6-20)
32177,0.7235699,0.27643007,0,12,2) rare (6-20)
32178,0.14274701,0.85725296,1,7,2) rare (6-20)
32179,0.5659323,0.43406773,1,15,2) rare (6-20)
32180,0.8942796,0.1057204,1,14,2) rare (6-20)
32181,0.46680436,0.5331956,1,18,2) rare (6-20)
32182,0.14708863,0.85291135,1,7,2) rare (6-20)
32183,0.22603478,0.77396524,1,13,2) rare (6-20)
32184,0.56987077,0.43012923,1,9,2) rare (6-20)
32185,0.69681174,0.30318826,0,15,2) rare (6-20)
32186,0.4075707,0.5924293,1,16,2) rare (6-20)
32187,0.92074543,0.07925457,1,6,2) rare (6-20)
32188,0.7916853,0.20831472,1,19,2) rare (6-20)
32189,0.98905295,0.010947049,0,10,2) rare (6-20)
32190,0.75152385,0.24847615,1,17,2) rare (6-20)
32191,0.76313627,0.23686373,1,20,2) rare (6-20)
32192,0.044471715,0.95552826,1,8,2) rare (6-20)
32193,0.33912274,0.6608772,1,17,2) rare (6-20)
32194,0.36658117,0.6334188,1,12,2) rare (6-20)
32195,0.90308857,0.09691143,0,7,2) rare (6-20)
32196,0.57614046,0.42385954,1,20,2) rare (6-20)
32197,0.13848513,0.86151487,1,6,2) rare (6-20)
32198,0.14669405,0.85330594,1,15,2) rare (6-20)
32199,0.86667806,0.13332194,1,10,2) rare (6-20)
32200,0.30961815,0.6903819,1,17,2) rare (6-20)
32201,0.26436412,0.7356359,1,14,2) rare (6-20)
32202,0.075889625,0.92411035,1,6,2) rare (6-20)
32203,0.10225263,0.8977474,1,13,2) rare (6-20)
32204,0.9633672,0.036632776,1,13,2) rare (6-20)
32205,0.2949416,0.7050584,1,15,2) rare (6-20)
32206,0.0437247,0.9562753,1,10,2) rare (6-20)
32207,0.08793711,0.9120629,1,8,2) rare (6-20)
32208,0.81486255,0.18513745,1,20,2) rare (6-20)
32209,0.053976756,0.9460232,1,13,2) rare (6-20)
