mol_idx,top_score,error,frequency,tier,ensemble_mean_score,ensemble_std_score
2769,0.15764181,1,343,4) very common (100+),0.165628175,0.028516170119706204
2770,0.039104015,1,0,1) very rare (1-5),0.0823903735,0.026397474799296366
2771,0.9112775,1,1,1) very rare (1-5),0.83498716,0.08210220594942505
2772,0.7650461,1,15,2) rare (6-20),0.5358643550000001,0.11733247073073709
2773,0.090477474,1,56,3) common (21-100),0.27473610325,0.16083233282139534
2774,0.15149085,1,0,1) very rare (1-5),0.09373742399999999,0.05084747561752224
2775,0.25132638,0,32,3) common (21-100),0.5413259625,0.1500545738953639
2776,0.5345319,0,0,1) very rare (1-5),0.5458135575,0.16226986304751762
2777,0.09129096,0,12,2) rare (6-20),0.2027021575,0.017354398788915697
2778,0.8103939,0,118,4) very common (100+),0.5773184475,0.09968387500851766
2779,0.48342916,0,47,3) common (21-100),0.6771319,0.09096404892120842
2780,0.8304848,0,35,3) common (21-100),0.87144887,0.03025923107557346
2781,0.10584791,1,58,3) common (21-100),0.2406809525,0.07216799736732563
2782,0.10155136,0,28,3) common (21-100),0.137282855,0.0477742271558952
2783,0.119217195,0,1,1) very rare (1-5),0.1536660775,0.08893797767887529
2784,0.7475238,0,372,4) very common (100+),0.6857999275,0.1400248956157664
2785,0.51045084,1,1,1) very rare (1-5),0.193708015,0.04812044478670655
2786,0.19791543,1,79,3) common (21-100),0.4434763975,0.03555508503979731
2787,0.5802482,0,223,4) very common (100+),0.35430358250000005,0.12128505321631236
2788,0.23737818,0,0,1) very rare (1-5),0.1890358775,0.06434200491727755
2789,0.70080066,0,43,3) common (21-100),0.6226353,0.15484362809965735
2790,0.17255647,1,4,1) very rare (1-5),0.32174337999999997,0.1383915880954885
2791,0.09882724,1,0,1) very rare (1-5),0.21467739249999998,0.06100977446670835
2792,0.58385193,1,1000,4) very common (100+),0.6346358400000001,0.09774177283363215
2793,0.31833997,1,0,1) very rare (1-5),0.1173962305,0.044848062586093175
2794,0.8546404,0,372,4) very common (100+),0.93727704,0.02847281279083261
2795,0.34796998,0,1,1) very rare (1-5),0.1431554675,0.005817258134213127
2796,0.10635216,1,4,1) very rare (1-5),0.40698387250000007,0.23931365394966764
2797,0.17926607,1,108,4) very common (100+),0.19630071,0.04256957492940997
2798,0.6255569,1,2,1) very rare (1-5),0.7865559875,0.10068058539527605
2799,0.9977824,1,66,3) common (21-100),0.9939223925,0.0015313982510009594
2800,0.1583616,1,14,2) rare (6-20),0.21051468,0.07113366396238072
2801,0.28857657,0,42,3) common (21-100),0.4452536975,0.1819463458351833
2802,0.6785052,0,4,1) very rare (1-5),0.55127077,0.12440593504575619
2803,0.4581176,1,1070,4) very common (100+),0.7035361400000001,0.06558969784503356
2804,0.17187372,1,79,3) common (21-100),0.2725922775,0.08192051028816483
2805,0.2278021,1,0,1) very rare (1-5),0.29378675249999997,0.07742338146757714
2806,0.77840513,1,1070,4) very common (100+),0.8730567499999999,0.056195406107817224
2807,0.0221091,1,36,3) common (21-100),0.04470681025,0.010895829055809348
2808,0.53274924,0,178,4) very common (100+),0.351250925,0.07850180687032288
2809,0.25867966,1,1,1) very rare (1-5),0.388582245,0.11768660369751127
2810,0.6444188,1,52,3) common (21-100),0.5533464674999999,0.15423093739770619
2811,0.14705485,1,2,1) very rare (1-5),0.2747561175,0.07254197891830542
2812,0.50783855,0,274,4) very common (100+),0.6297450975,0.1687565579433212
2813,0.88090825,0,1070,4) very common (100+),0.8015742625,0.08316685700966894
2814,0.17615569,1,3,1) very rare (1-5),0.2649259125,0.173767937582783
2815,0.19087087,1,0,1) very rare (1-5),0.1220210675,0.03562461899499655
2816,0.98597544,0,182,4) very common (100+),0.9606063625,0.018777375626165625
2817,0.8708945,0,223,4) very common (100+),0.9427980899999999,0.03473429902336162
2818,0.057190012,0,0,1) very rare (1-5),0.1389751755,0.04735173744657001
2819,0.2765421,1,6,2) rare (6-20),0.20320352749999998,0.13315432009542055
2820,0.76637006,0,134,4) very common (100+),0.8238526425,0.04826088602419583
2821,0.41414648,0,5,1) very rare (1-5),0.6610286999999999,0.07700878028916572
2822,0.290125,1,0,1) very rare (1-5),0.13269413625,0.04242954669049644
2823,0.5842512,1,11,2) rare (6-20),0.6518508199999999,0.09015188375867
2824,0.12045127,1,21,3) common (21-100),0.6162865075,0.10401955147515039
2825,0.07994892,1,23,3) common (21-100),0.21117127149999998,0.14440794931640782
2826,0.44255978,0,4,1) very rare (1-5),0.7167707350000001,0.1433638642703618
2827,0.083275795,1,1,1) very rare (1-5),0.10488774175,0.08100518097138484
2828,0.099139795,0,0,1) very rare (1-5),0.21531529,0.10570049807561979
2829,0.5315178,1,86,3) common (21-100),0.6317310575,0.07250532773809673
2830,0.6564578,0,223,4) very common (100+),0.6054239875,0.08800246706968202
2831,0.2181568,0,7,2) rare (6-20),0.352364905,0.17028203396720315
2832,0.9407203,0,1000,4) very common (100+),0.809080405,0.09480461835542466
2833,0.12906986,0,68,3) common (21-100),0.2864951525,0.12389917417819526
2834,0.25345802,0,1,1) very rare (1-5),0.2594661975,0.0044155363329066505
2835,0.91538274,0,10,2) rare (6-20),0.9408020675000001,0.037332492594870585
2836,0.78946275,0,343,4) very common (100+),0.667987405,0.08599464649264672
2837,0.105019696,0,0,1) very rare (1-5),0.145458939,0.06249956900657006
2838,0.10041266,1,3,1) very rare (1-5),0.066487294,0.014195392663548674
2839,0.8052667,0,700,4) very common (100+),0.7687185625,0.11485183878484151
2840,0.8315499,0,1070,4) very common (100+),0.74494794,0.10445199748877858
2841,0.367437,0,111,4) very common (100+),0.36965333749999996,0.14056235023540556
2842,0.8897678,1,178,4) very common (100+),0.8743371950000001,0.08754722544807618
2843,0.7480151,0,49,3) common (21-100),0.6166033399999999,0.14247018693077437
2844,0.90125823,1,21,3) common (21-100),0.8074991650000001,0.07474175360797788
2845,0.9850433,0,16,2) rare (6-20),0.9859767425,0.00401092528952721
2846,0.13863409,1,7,2) rare (6-20),0.12034417,0.08234573347465034
2847,0.16809438,1,19,2) rare (6-20),0.06965037500000001,0.036002217318405895
2848,0.8908561,0,274,4) very common (100+),0.7681941,0.07711640647524365
2849,0.7428986,0,99,3) common (21-100),0.715352835,0.07498353309181076
2850,0.7635915,1,1070,4) very common (100+),0.630836425,0.12276893708826302
2851,0.14890073,1,1,1) very rare (1-5),0.505950985,0.2278336763527694
2852,0.75155336,0,1,1) very rare (1-5),0.4640771425,0.11641921324995592
2853,0.8375305,0,36,3) common (21-100),0.88217089,0.037969336745159274
2854,0.9475418,1,32,3) common (21-100),0.71660141,0.11867029916761943
2855,0.46539572,1,6,2) rare (6-20),0.49403569750000004,0.0499249281375098
2856,0.9263548,1,47,3) common (21-100),0.77916365,0.07397021564841148
2857,0.77053535,0,3,1) very rare (1-5),0.772347975,0.05405181646690402
2858,0.9730559,0,78,3) common (21-100),0.9678127075,0.00857527673069904
2859,0.13059695,0,3,1) very rare (1-5),0.24789698000000002,0.13576173345024806
2860,0.80805016,0,24,3) common (21-100),0.9366832125000001,0.01842535296995472
2861,0.1359118,1,4,1) very rare (1-5),0.0822322975,0.052196997030224915
2862,0.6752451,0,99,3) common (21-100),0.5902421,0.08492975260731042
2863,0.8066378,0,1070,4) very common (100+),0.66679457,0.1522637382914522
2864,0.98357695,0,39,3) common (21-100),0.9649999149999999,0.010232493445718647
2865,0.64233553,0,9,2) rare (6-20),0.6191424375000001,0.09127848638224463
2866,0.4933416,1,38,3) common (21-100),0.5306238375,0.10324092146848515
2867,0.7710594,0,3,1) very rare (1-5),0.5354705075,0.21893134598133765
2868,0.5599954,0,3,1) very rare (1-5),0.589426555,0.11600542611088556
2869,0.0906333,1,700,4) very common (100+),0.083642369,0.040623987980810086
2870,0.51579696,0,178,4) very common (100+),0.47773855750000005,0.12762930399126965
2871,0.84526145,0,343,4) very common (100+),0.6465336825,0.11662620726546916
2872,0.49094683,0,1000,4) very common (100+),0.6033516800000001,0.11656117730063878
2873,0.70911974,0,159,4) very common (100+),0.41537343,0.05143448002180346
2874,0.43375397,0,5,1) very rare (1-5),0.507340715,0.18184422144052756
2875,0.8867169,0,23,3) common (21-100),0.6983810075,0.07138610528864194
2876,0.3769505,0,18,2) rare (6-20),0.28344137,0.030602693619948725
2877,0.32877088,1,6,2) rare (6-20),0.3134181525,0.1283854088572092
2878,0.7778448,0,69,3) common (21-100),0.9280591225,0.029226467178229375
2879,0.7316964,0,60,3) common (21-100),0.787756575,0.07015324171860964
2880,0.031478416,1,1,1) very rare (1-5),0.08798470924999999,0.025209157277834803
2881,0.8774008,1,0,1) very rare (1-5),0.7953372075,0.1675809736860741
2882,0.45103773,1,69,3) common (21-100),0.711034175,0.09844754596348188
2883,0.14596903,1,38,3) common (21-100),0.2167062575,0.03879329206294715
2884,0.3195285,1,2,1) very rare (1-5),0.3303761075,0.04688405828339915
2885,0.05327466,1,0,1) very rare (1-5),0.066614594,0.030578618504524636
2886,0.31716436,0,1,1) very rare (1-5),0.169633165,0.06281855041723843
2887,0.55024374,1,66,3) common (21-100),0.49723909,0.051462006407030525
2888,0.7971442,0,1,1) very rare (1-5),0.673351825,0.14190127643852213
2889,0.7338093,1,7,2) rare (6-20),0.6022437174999999,0.15496116578382058
2890,0.08756971,0,6,2) rare (6-20),0.19458531499999998,0.12692689388669695
2891,0.8878639,0,23,3) common (21-100),0.91739428,0.009086574038115249
2892,0.8585724,0,421,4) very common (100+),0.7321650499999999,0.15525433132235733
2893,0.97549474,0,1000,4) very common (100+),0.9788149025000001,0.008933330667954662
2894,0.5585562,0,4,1) very rare (1-5),0.7965369325000001,0.10974505098652702
2895,0.44723257,1,0,1) very rare (1-5),0.46292705250000005,0.13970486387891753
2896,0.9334322,1,1,1) very rare (1-5),0.8565240325,0.053962393657010485
2897,0.12419338,1,0,1) very rare (1-5),0.1690634825,0.03435729801090474
2898,0.990352,0,142,4) very common (100+),0.98429096,0.007324054022384059
2899,0.81883913,0,1290,4) very common (100+),0.6859785675000001,0.09239600633759107
2900,0.23232554,1,28,3) common (21-100),0.5157359825,0.11283325588055333
2901,0.97458375,0,1000,4) very common (100+),0.9251321225,0.05601510377865166
2902,0.0761486,1,8,2) rare (6-20),0.210756105,0.08625699343878457
2903,0.10623226,1,58,3) common (21-100),0.05498448125000001,0.019629112924349733
2904,0.6393469,1,1,1) very rare (1-5),0.60098244,0.10738549156468859
2905,0.8965769,0,121,4) very common (100+),0.7049110199999999,0.09725463973134624
2906,0.053265423,0,63,3) common (21-100),0.207536446,0.14965914616686118
2907,0.94680107,0,4,1) very rare (1-5),0.949318515,0.02545708375777702
2908,0.7235381,1,1070,4) very common (100+),0.6353865175000001,0.17452537307556834
2909,0.48895746,0,14,2) rare (6-20),0.622339515,0.10454170096949461
2910,0.46418723,1,1,1) very rare (1-5),0.1918129585,0.08537162873449688
2911,0.5202994,0,3,1) very rare (1-5),0.65595205,0.046571990296180144
2912,0.9528493,1,28,3) common (21-100),0.9416592650000001,0.03777733406406114
2913,0.60549283,0,7,2) rare (6-20),0.3014702375,0.08069088540444032
2914,0.30460152,1,0,1) very rare (1-5),0.22359917750000002,0.05059899960501215
2915,0.8653157,0,6,2) rare (6-20),0.72219855,0.18535806278668454
2916,0.28917342,1,3,1) very rare (1-5),0.341523385,0.08588467395081194
2917,0.55681646,0,700,4) very common (100+),0.4724066175,0.08171857528794736
2918,0.35847178,0,0,1) very rare (1-5),0.17411735750000001,0.04023407542706951
2919,0.87184244,0,55,3) common (21-100),0.8284509375000001,0.12290909829726487
2920,0.47112846,0,3,1) very rare (1-5),0.4402602725,0.18451239789713392
2921,0.11862,0,2,1) very rare (1-5),0.14125171250000002,0.04477192382862187
2922,0.22371641,1,2,1) very rare (1-5),0.26921457499999996,0.064613241131603
2923,0.5149919,0,79,3) common (21-100),0.56919091,0.18532623281530572
2924,0.9936016,0,1000,4) very common (100+),0.9768468,0.01249397595363462
2925,0.7559341,1,268,4) very common (100+),0.5929115150000001,0.14344070156584576
2926,0.99538535,0,123,4) very common (100+),0.9829861625,0.010337404651396742
2927,0.011885603,1,0,1) very rare (1-5),0.017416455,0.0051346803587931835
2928,0.31309584,1,14,2) rare (6-20),0.325118395,0.11739484390956284
2929,0.19207034,0,23,3) common (21-100),0.2357215465,0.16546187003629148
2930,0.81023407,0,1290,4) very common (100+),0.7832907025000001,0.027625350453462455
2931,0.83827484,1,7,2) rare (6-20),0.8359145175,0.06974030318194577
2932,0.35299766,1,1,1) very rare (1-5),0.5114459925,0.19384374741890453
2933,0.25607213,1,6,2) rare (6-20),0.38228082750000003,0.15356605497481457
2934,0.8705356,1,1070,4) very common (100+),0.71348626,0.05962688834877937
2935,0.30991748,1,2,1) very rare (1-5),0.5551762375,0.15994280613441705
2936,0.9724382,1,3,1) very rare (1-5),0.963331725,0.011835284485675668
2937,0.324003,1,1,1) very rare (1-5),0.48182642249999996,0.06274331194532225
2938,0.113899596,1,66,3) common (21-100),0.2224362775,0.07821121492770855
2939,0.15935268,1,0,1) very rare (1-5),0.07704642875,0.039194692263939956
2940,0.247817,0,3,1) very rare (1-5),0.36423772499999996,0.06366059798698742
2941,0.50420475,1,1070,4) very common (100+),0.6320358475,0.11663144690519738
2942,0.7091557,1,3,1) very rare (1-5),0.621847965,0.2587904691311443
2943,0.058911774,0,0,1) very rare (1-5),0.09737447349999999,0.02575348854640914
2944,0.41137892,0,1,1) very rare (1-5),0.22710245,0.1121460130149786
2945,0.13231564,1,34,3) common (21-100),0.1848449325,0.023645441343159965
2946,0.48755404,1,6,2) rare (6-20),0.33137413499999996,0.11675424342828629
2947,0.52005935,0,123,4) very common (100+),0.31655383000000004,0.1324836575640647
2948,0.8994636,0,118,4) very common (100+),0.9533233375,0.007784569156993773
2949,0.21234126,1,47,3) common (21-100),0.04605399649999999,0.019533777874083003
2950,0.95151603,0,23,3) common (21-100),0.89370025,0.033084170415812145
2951,0.17222854,1,5,1) very rare (1-5),0.18010998874999998,0.04243786312118436
2952,0.42795524,1,0,1) very rare (1-5),0.1066129535,0.035657374307306575
2953,0.0563675,1,1,1) very rare (1-5),0.1387917835,0.1370292115848992
2954,0.06541137,1,0,1) very rare (1-5),0.10879413675,0.0459293487243187
2955,0.74869895,1,96,3) common (21-100),0.732995395,0.11426144814019851
2956,0.3628673,1,0,1) very rare (1-5),0.3333363425,0.06482943830226603
2957,0.60236484,0,421,4) very common (100+),0.4518973825,0.03057142853405397
2958,0.85873693,0,178,4) very common (100+),0.8773158875,0.03476718384249678
2959,0.10457728,1,4,1) very rare (1-5),0.147584795,0.03998933010892125
2960,0.8571767,0,1000,4) very common (100+),0.682072765,0.12838504815535287
2961,0.50369024,0,41,3) common (21-100),0.4190977775,0.23877315312882855
2962,0.17903328,1,0,1) very rare (1-5),0.03269221775,0.025984029018251396
2963,0.7104199,0,63,3) common (21-100),0.60291086,0.1063034631100765
2964,0.1483846,0,33,3) common (21-100),0.11367877374999999,0.015519764015722573
2965,0.9927164,0,1000,4) very common (100+),0.9922138374999999,0.0033346554419787754
2966,0.40308452,1,8,2) rare (6-20),0.538684305,0.09231188769679056
2967,0.5256086,0,1290,4) very common (100+),0.5162782925,0.16156963475986963
2968,0.49049252,1,7,2) rare (6-20),0.5937461399999999,0.10519132290047335
2969,0.65397316,0,42,3) common (21-100),0.6684857875,0.14829784943081767
2970,0.34466964,0,91,3) common (21-100),0.577201115,0.2103350625313989
2971,0.95473313,0,96,3) common (21-100),0.7222481175,0.060134043856619364
2972,0.7548861,1,66,3) common (21-100),0.549972765,0.14272278960007484
2973,0.17053878,0,3,1) very rare (1-5),0.32243458,0.08979638076355305
2974,0.1618172,0,17,2) rare (6-20),0.104990736,0.022630867075018317
2975,0.56115645,0,0,1) very rare (1-5),0.615718165,0.16630147312295424
2976,0.06451171,0,0,1) very rare (1-5),0.23922411,0.04120705895095099
2977,0.130751,0,0,1) very rare (1-5),0.32704779749999996,0.056363744496335765
2978,0.9664792,0,700,4) very common (100+),0.8938922650000001,0.04925792484646736
2979,0.827192,0,79,3) common (21-100),0.4090797875,0.19129569314146666
2980,0.11079538,0,5,1) very rare (1-5),0.2698028125,0.09843206087134374
2981,0.6679767,1,118,4) very common (100+),0.6153407075,0.05131318304206014
2982,0.88639253,0,11,2) rare (6-20),0.9013639375,0.03494643598473984
2983,0.37999186,1,2,1) very rare (1-5),0.18826968250000004,0.033508872644923735
2984,0.86659175,0,6,2) rare (6-20),0.794569495,0.10792875942556121
2985,0.13524963,0,7,2) rare (6-20),0.1367395775,0.04286159683678466
2986,0.4907906,1,16,2) rare (6-20),0.31330006,0.13443728877356387
2987,0.7670406,0,134,4) very common (100+),0.6941042475000001,0.16100405433279877
2988,0.92344695,0,159,4) very common (100+),0.766102255,0.13238887465966057
2989,0.6266793,1,19,2) rare (6-20),0.746074965,0.04461221597400455
2990,0.8649408,0,89,3) common (21-100),0.9145131375,0.02703422438526059
2991,0.998355,0,211,4) very common (100+),0.9888755425,0.006911469151737471
2992,0.21521537,1,0,1) very rare (1-5),0.1284208125,0.0437028232085871
2993,0.36018294,0,1070,4) very common (100+),0.45932469499999995,0.0602067314687841
2994,0.7104407,1,0,1) very rare (1-5),0.7666890150000001,0.14147565472401843
2995,0.45900318,1,63,3) common (21-100),0.7251100349999999,0.0906765665501825
2996,0.09058374,0,53,3) common (21-100),0.27819179,0.12415099316766881
2997,0.5392715,0,21,3) common (21-100),0.5481060799999999,0.14279991218793853
2998,0.20775938,1,38,3) common (21-100),0.2736559025,0.10446997387999563
2999,0.76699555,0,223,4) very common (100+),0.57817479,0.10157355707279475
3000,0.40676814,0,1070,4) very common (100+),0.597822855,0.1106223657340202
3001,0.68771386,1,4,1) very rare (1-5),0.6541044175,0.13061603389870946
3002,0.5101273,0,23,3) common (21-100),0.4833768375,0.055735055756720296
3003,0.8746941,0,1070,4) very common (100+),0.906029645,0.027835263522522555
3004,0.48364857,1,1070,4) very common (100+),0.6810589575,0.1268997068604235
3005,0.4768026,1,261,4) very common (100+),0.48186987,0.08532640438031888
3006,0.054996237,1,0,1) very rare (1-5),0.0669381345,0.04348036857799139
3007,0.13685082,1,1,1) very rare (1-5),0.25297286,0.07697314717042852
3008,0.2514429,1,0,1) very rare (1-5),0.15666777249999997,0.06987219043224542
3009,0.24606621,0,0,1) very rare (1-5),0.223416895,0.017434771906524187
