mol_idx,top_score,uq,pred_top1,true_reactants,error,ensemble_mean_score,ensemble_std_score,ensemble_uq
2616,0.45,0.55,CCOC(=O)Cn1c2ccccc2c2nnc(SC(CC)C(=O)N3c4ccccc4Sc4ccccc43)nc21,CC[O:1][C:2](=[O:3])[CH2:4][n:5]1[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[c:12]2[n:13][n:14][c:15]([S:16][CH:17]([CH2:18][CH3:19])[C:20](=[O:21])[N:22]3[c:23]4[cH:24][cH:25][cH:26][cH:27][c:28]4[S:29][c:30]4[cH:31][cH:32][cH:33][cH:34][c:35]43)[n:36][c:37]12,0,0.38925,0.035294298406399874,0.61075
2617,0.964,0.036,CN.O=[N+]([O-])c1cccc(CS(=O)(=O)Cl)c1,Cl[S:1]([CH2:2][c:3]1[cH:4][cH:5][cH:6][c:7]([N+:8](=[O:9])[O-:10])[cH:11]1)(=[O:12])=[O:13].[CH3:14][NH2:15],0,0.837,0.14787325654086342,0.16300000000000003
2618,0.229,0.771,CC(C)(C)OC(=O)N1CCC(=O)C(Br)C1.NC(N)=S,O=[C:1]1[CH2:2][CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][CH:13]1Br.[NH2:14][C:15]([NH2:16])=[S:17],0,0.2575,0.13808059240892617,0.7424999999999999
2619,0.396,0.604,C=C(C)C=O.Nc1cccc(Cl)c1,O=[CH:10][CH2:11][CH3:12].O=[CH:1][c:2]1[c:3]([NH2:4])[cH:5][c:6]([Cl:7])[cH:8][cH:9]1,1,0.1565,0.1388101221093044,0.8435
2620,0.391,0.609,COCCCN1CCOc2ccc(COC3CN(C(=O)OCc4ccccc4)CCC3c3ccc(CC(=O)O)cc3)cc21.c1ccc2c(c1)CCCN2,O[C:1]([CH2:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[CH:8]([O:9][CH2:10][c:11]3[cH:12][cH:13][c:14]4[c:15]([cH:16]3)[N:17]([CH2:18][CH2:19][CH2:20][O:21][CH3:22])[CH2:23][CH2:24][O:25]4)[CH2:26][N:27]([C:28](=[O:29])[O:30][CH2:31][c:32]3[cH:33][cH:34][cH:35][cH:36][cH:37]3)[CH2:38][CH2:39]2)[cH:40][cH:41]1)=[O:42].[cH:43]1[cH:44][cH:45][c:46]2[c:47]([cH:48]1)[CH2:49][CH2:50][CH2:51][NH:52]2,0,0.33625,0.04822538232093138,0.6637500000000001
2621,0.259,0.741,CC(C)(C)OC(=O)NC(CCCC(F)(F)F)C(C)(C)O,O=C(OCc1ccccc1)[NH:1][CH:2]([C:3]([CH3:4])([CH3:5])[OH:6])[CH2:7][CH2:8][CH2:9][C:10]([F:11])([F:12])[F:13],1,0.21699999999999997,0.0263912864407933,0.783
2622,0.522,0.478,CC(C)S(=O)(=O)Cl.O=C(OC1C2CC3CC(C2)CC1C3)N1CCC2(CC1)CNCc1ccccc12,Cl[S:1]([CH:2]([CH3:3])[CH3:4])(=[O:5])=[O:6].[O:7]=[C:8]([O:9][CH:10]1[CH:11]2[CH2:12][CH:13]3[CH2:14][CH:15]([CH2:16]2)[CH2:17][CH:18]1[CH2:19]3)[N:20]1[CH2:21][CH2:22][C:23]2([CH2:24][CH2:25]1)[CH2:26][NH:27][CH2:28][c:29]1[cH:30][cH:31][cH:32][cH:33][c:34]12,0,0.5315000000000001,0.18741998292604767,0.4684999999999999
2623,0.55,0.4499999999999999,CC(C)C[C@H](NC(c1ccc(C(=O)O)cc1)C(F)(F)F)C(=O)NCC#N.CN1CCNCC1,O[C:1]([c:2]1[cH:3][cH:4][c:5]([CH:6]([NH:7][C@@H:8]([CH2:9][CH:10]([CH3:11])[CH3:12])[C:13](=[O:14])[NH:15][CH2:16][C:17]#[N:18])[C:19]([F:20])([F:21])[F:22])[cH:23][cH:24]1)=[O:25].[CH3:26][N:27]1[CH2:28][CH2:29][NH:30][CH2:31][CH2:32]1,0,0.44425000000000003,0.11175727045700429,0.55575
2624,0.507,0.493,CC(=O)OC(C)=O.Nc1cccc2c1OCCO2,CC(=O)O[C:2]([CH3:1])=[O:3].[NH2:4][c:5]1[cH:6][cH:7][cH:8][c:9]2[c:10]1[O:11][CH2:12][CH2:13][O:14]2,0,0.501,0.04622228899567828,0.499
2625,0.234,0.766,Cn1c(CCN2CCC(CO)CC2)cncc1=O.Oc1ccccc1F,I[CH3:1].[O:2]=[c:3]1[cH:4][n:5][cH:6][c:7]([CH2:8][CH2:9][N:10]2[CH2:11][CH2:12][CH:13]([CH2:14][O:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[F:22])[CH2:23][CH2:24]2)[nH:25]1,1,0.2505,0.028709754439911177,0.7495
2626,0.988,0.012,CC1(C)CC(=O)CCC1O.NO,O=[C:1]1[CH2:2][C:3]([CH3:4])([CH3:5])[CH:6]([OH:7])[CH2:8][CH2:9]1.[NH2:10][OH:11],0,0.9482499999999999,0.04368280554176893,0.051750000000000074
2627,0.106,0.894,CN(C(=O)OC(C)(C)C)c1ccc(C=CC(=O)c2ccc(Br)s2)cc1,I[CH3:1].[NH2:2][c:3]1[cH:4][cH:5][c:6]([CH:7]=[CH:8][C:9](=[O:10])[c:11]2[cH:12][cH:13][c:14]([Br:15])[s:16]2)[cH:17][cH:18]1,1,0.1855,0.10828088473964369,0.8145
2628,0.84,0.16,COC(=O)C=Cc1cccc(S(=O)(=O)Cl)c1.COc1cccc(N)c1,Cl[S:1]([c:2]1[cH:3][cH:4][cH:5][c:6]([CH:7]=[CH:8][C:9]([O:10][CH3:11])=[O:12])[cH:13]1)(=[O:14])=[O:15].[CH3:16][O:17][c:18]1[cH:19][cH:20][cH:21][c:22]([NH2:23])[cH:24]1,0,0.6385,0.22845732643099892,0.36150000000000004
2629,0.412,0.5880000000000001,Cc1ccc2[nH]c(=O)c3c(c2c1)CCC3,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[c:8]1[c:9]([c:10](=[O:11])[nH:12]2)[CH2:13][CH2:14][CH2:15]1,0,0.16049999999999998,0.1462369652310933,0.8395
2630,0.74,0.26,CC1(C)C(C(=O)Cl)C1(C)C.O=[N+]([O-])c1cccc2[nH]ccc12,Cl[C:1]([CH:2]1[C:3]([CH3:4])([CH3:5])[C:6]1([CH3:7])[CH3:8])=[O:9].[O:10]=[N+:11]([O-:12])[c:13]1[cH:14][cH:15][cH:16][c:17]2[nH:18][cH:19][cH:20][c:21]12,0,0.7705000000000001,0.04251176307799996,0.22949999999999993
2631,0.714,0.286,CCN.O=C(O)c1ccc(-n2nnc(C(=O)NC3CC3)c2Cc2ccccc2)cc1,O[C:1]([c:2]1[n:3][n:4][n:5](-[c:6]2[cH:7][cH:8][c:9]([C:10]([NH:11][CH2:12][CH3:13])=[O:14])[cH:15][cH:16]2)[c:17]1[CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)=[O:25].[NH2:26][CH:27]1[CH2:28][CH2:29]1,1,0.6869999999999999,0.0415872576638566,0.31300000000000006
2632,0.533,0.4669999999999999,O=C(O)c1cc(Cl)nc(Cl)c1,CCO[C:1](=[O:2])[c:3]1[cH:4][c:5]([Cl:6])[n:7][c:8]([Cl:9])[cH:10]1,1,0.512,0.08548976546932387,0.488
2633,0.599,0.401,NCc1ccccc1.Nc1ncc(C2CCC3(CC2)OCCO3)nc1-c1ccc(C(=O)O)c(F)c1,Br[c:1]1[c:2]([NH2:3])[n:4][cH:5][c:6]([CH:7]2[CH2:8][CH2:9][C:10]3([CH2:11][CH2:12]2)[O:13][CH2:14][CH2:15][O:16]3)[n:17]1.OB(O)[c:18]1[cH:19][cH:20][c:21]([C:22](=[O:23])[NH:24][CH2:25][c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[c:32]([F:33])[cH:34]1,1,0.6225,0.10982372239184027,0.37749999999999995
2634,0.521,0.479,CCCCOCCOc1ccc(-c2ccc(N(C)CCOC)c(/C=C/C(=O)OC)c2)cc1,CC[O:1][C:2](/[CH:3]=[CH:4]/[c:5]1[c:6]([N:7]([CH3:8])[CH2:9][CH2:10][O:11][CH3:12])[cH:13][cH:14][c:15](-[c:16]2[cH:17][cH:18][c:19]([O:20][CH2:21][CH2:22][O:23][CH2:24][CH2:25][CH2:26][CH3:27])[cH:28][cH:29]2)[cH:30]1)=[O:31],1,0.487,0.03714835124201343,0.513
2635,0.738,0.262,CCN1CCNCC1.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)O)cc3)cc12)c1ccccc1,O[C:1]([c:2]1[cH:3][cH:4][c:5](-[c:6]2[nH:7][c:8]3[n:9][cH:10][n:11][c:12]([NH:13][C@H:14]([CH3:15])[c:16]4[cH:17][cH:18][cH:19][cH:20][cH:21]4)[c:22]3[cH:23]2)[cH:24][cH:25]1)=[O:26].[CH3:27][CH2:28][N:29]1[CH2:30][CH2:31][NH:32][CH2:33][CH2:34]1,0,0.6715,0.07134598797409701,0.3285
2636,0.619,0.381,O=[N+]([O-])c1cccc(-c2nn3cccc(F)c3c2-c2ccnc(Cl)n2)c1,O=C(C(F)(F)F)[NH:1][c:2]1[cH:3][cH:4][cH:5][c:6](-[c:7]2[n:8][n:9]3[cH:10][cH:11][cH:12][c:13]([F:14])[c:15]3[c:16]2-[c:17]2[cH:18][cH:19][n:20][c:21]([Cl:22])[n:23]2)[cH:24]1,1,0.54275,0.09071211330357153,0.45725000000000005
2637,0.427,0.573,CC(=O)c1ccc(F)cc1.c1ccc(CN2CCNCC2)cc1,O=[CH:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1.[CH3:8][C:9](=[O:10])[c:11]1[cH:12][cH:13][c:14]([N:15]2[CH2:16][CH2:17][NH:18][CH2:19][CH2:20]2)[cH:21][cH:22]1,1,0.5005,0.05500227268031749,0.49950000000000006
2638,0.411,0.589,CCOC(=O)/C=C/C(=O)c1ccc2nc(-c3cccs3)oc2c1,I/[CH:1]=[CH:2]/[C:3]([O:4][CH2:5][CH3:6])=[O:7].[O:8]=[CH:9][c:10]1[cH:11][cH:12][c:13]2[n:14][c:15](-[c:16]3[cH:17][cH:18][cH:19][s:20]3)[o:21][c:22]2[cH:23]1,1,0.395,0.04802082881417188,0.605
2639,0.725,0.275,CN(C)C1CCC(=O)CC1.NCCO,CC(C)(C)OC(=O)[N:1]([CH:2]1[CH2:3][CH2:4][CH:5]([N:6]([CH3:7])[CH3:8])[CH2:9][CH2:10]1)[CH2:11][CH2:12][OH:13],1,0.8005000000000001,0.05852136362047624,0.1994999999999999
2640,0.378,0.622,CC(C)(C)OC(=O)c1ccc(N2CCN(c3ccc(C(=O)O)cn3)CC2)cc1.CC(C)(C)c1cccc(N)c1,Br[c:1]1[cH:2][cH:3][c:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[cH:12][cH:13]1.[CH3:14][C:15]([CH3:16])([CH3:17])[c:18]1[cH:19][cH:20][cH:21][c:22]([NH:23][C:24](=[O:25])[c:26]2[cH:27][cH:28][c:29]([N:30]3[CH2:31][CH2:32][NH:33][CH2:34][CH2:35]3)[n:36][cH:37]2)[cH:38]1,1,0.33725,0.0371306813834597,0.66275
2641,0.708,0.292,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([NH:8][c:9]2[c:10]([C:11]([NH2:12])=[O:13])[cH:14][n:15][c:16]3[c:17]([CH3:18])[cH:19][c:20]([S:21](=[O:22])(=[O:23])[c:24]4[cH:25][cH:26][cH:27][c:28]([C:29](=[O:30])[NH:31][c:32]5[cH:33][cH:34][cH:35][c:36](-[c:37]6[cH:38][cH:39][c:40]([CH2:41][CH2:42][CH2:43][CH2:44][OH:45])[cH:46][cH:47]6)[cH:48]5)[cH:49]4)[cH:50][c:51]23)[cH:52]1,0,0.6952499999999999,0.054517772331598435,0.3047500000000001
2642,0.448,0.552,CCN(C)CC(=O)N1CCc2cc(OC)c(N)cc21.Cc1ccc(S(=O)(=O)n2ccc3c2nc(Cl)n2c(=O)c4c(F)cccc4nc32)cc1,Cl[c:1]1[n:2][c:3]2[n:4]([S:5]([c:6]3[cH:7][cH:8][c:9]([CH3:10])[cH:11][cH:12]3)(=[O:13])=[O:14])[cH:15][cH:16][c:17]2[c:18]2[n:19]1[c:20](=[O:21])[c:22]1[c:23]([F:24])[cH:25][cH:26][cH:27][c:28]1[n:29]2.[CH3:30][CH2:31][N:32]([CH3:33])[CH2:34][C:35](=[O:36])[N:37]1[CH2:38][CH2:39][c:40]2[cH:41][c:42]([O:43][CH3:44])[c:45]([NH2:46])[cH:47][c:48]21,0,0.39075,0.0679204497923858,0.6092500000000001
2643,0.921,0.0789999999999999,CC(C)(C)c1cc(Br)cc(C(C)(C)O)c1.CI,I[CH3:1].[CH3:2][C:3]([CH3:4])([CH3:5])[c:6]1[cH:7][c:8]([Br:9])[cH:10][c:11]([C:12]([CH3:13])([CH3:14])[OH:15])[cH:16]1,0,0.9020000000000001,0.016537835408541243,0.09799999999999986
2644,0.232,0.768,COc1ccc(C(O)c2cccc(C(F)(F)F)c2F)cc1,CON(C)[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][c:7]([C:8]([F:9])([F:10])[F:11])[c:12]1[F:13].[Mg+][c:14]1[cH:15][cH:16][c:17]([O:18][CH3:19])[cH:20][cH:21]1,1,0.2535,0.050147283076952445,0.7464999999999999
2645,0.781,0.2189999999999999,CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,CC(C)(C)OC(=O)[N:1]1[CH2:2][C:3]([F:4])([F:5])[CH2:6][C@H:7]1[CH2:8][n:9]1[n:10][c:11](-[c:12]2[cH:13][cH:14][c:15]([O:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][c:24]2[F:25])[c:26]2[c:27]([NH2:28])[n:29][cH:30][n:31][c:32]12,0,0.7362500000000001,0.08338277699861048,0.26374999999999993
2646,0.546,0.4539999999999999,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)OC)c1Cl,Cl[S:1]([CH2:2][CH2:3][CH3:4])(=[O:5])=[O:6].[NH2:7][c:8]1[cH:9][cH:10][c:11]([Cl:12])[c:13]([C:14](=[O:15])[OH:16])[c:17]1[Cl:18],1,0.61375,0.07438203748217707,0.38625
2647,0.611,0.389,O=[N+]([O-])c1ccc2c(c1)NCCC2,O=[N+:1]([O-])[c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[NH:8][CH2:9][CH2:10][CH2:11]2,0,0.64,0.05393051084497531,0.36
2648,0.431,0.569,OCCCBr.Oc1ccccc1,O=[C:1]([OH:2])[CH2:3][CH2:4][O:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1,1,0.40875,0.04027638886494169,0.59125
2649,0.575,0.425,COCCN.N#Cc1ccc(C=O)cc1,Br[CH2:1][c:2]1[cH:3][cH:4][c:5]([C:6]#[N:7])[cH:8][cH:9]1.[CH3:10][O:11][CH2:12][CH2:13][NH2:14],1,0.48924999999999996,0.05942379573874425,0.51075
2650,0.776,0.2239999999999999,CCOC(=O)CC(=O)Cl.COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1,Cl[C:1]([CH2:2][C:3]([O:4][CH2:5][CH3:6])=[O:7])=[O:8].[CH3:9][O:10][c:11]1[cH:12][cH:13][c:14](-[c:15]2[n:16][c:17]([NH2:18])[s:19][c:20]2-[c:21]2[cH:22][cH:23][cH:24][n:25][cH:26]2)[cH:27][cH:28]1,0,0.8170000000000001,0.042349734355719384,0.18299999999999994
2651,0.337,0.663,COC(=O)c1cc(CBr)ncn1.Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2NCC(=O)OC(C)(C)C,Br[CH2:1][c:2]1[cH:3][c:4]([C:5]([O:6][CH3:7])=[O:8])[n:9][cH:10][n:11]1.[CH3:12][c:13]1[c:14]([C:15](=[O:16])[O:17][C:18]([CH3:19])([CH3:20])[CH3:21])[cH:22][cH:23][c:24]2[c:25]1[CH2:26][CH2:27][CH:28]2[NH:29][CH2:30][C:31](=[O:32])[O:33][C:34]([CH3:35])([CH3:36])[CH3:37],0,0.33975,0.06427820392636995,0.66025
2652,0.818,0.182,Cc1c(C(=O)O)oc2c(Cl)cccc12.Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C,O[C:1]([c:2]1[c:3]([CH3:4])[c:5]2[c:6]([o:7]1)[c:8]([Cl:9])[cH:10][cH:11][cH:12]2)=[O:13].[CH3:14][c:15]1[n:16][n:17]([CH2:18][c:19]2[cH:20][cH:21][c:22]([NH2:23])[cH:24][cH:25]2)[c:26]([CH3:27])[c:28]1[CH2:29][C:30](=[O:31])[O:32][C:33]([CH3:34])([CH3:35])[CH3:36],0,0.8145,0.043591857037754186,0.1855
2653,0.835,0.165,C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O=C(O)c1cccnn1,O[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][n:7][n:8]1.[CH3:9][C@@H:10]1[CH2:11][C@H:12]([NH2:13])[CH2:14][C@@H:15]1[c:16]1[cH:17][n:18][c:19]2[cH:20][n:21][c:22]3[nH:23][cH:24][cH:25][c:26]3[n:27]12,1,0.79125,0.0379563894489452,0.20875
2654,0.606,0.394,C=O.Fc1ccc(C23CNCC2C3)c2ccccc12,O=[CH2:1].[F:2][c:3]1[cH:4][cH:5][c:6]([C:7]23[CH2:8][NH:9][CH2:10][CH:11]2[CH2:12]3)[c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]12,0,0.59075,0.04528451722167301,0.40925
2655,0.195,0.8049999999999999,CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21.ClC(c1ccccc1)(c1ccccc1)c1ccccc1,[CH3:1][CH2:2][c:3]1[n:4][c:5]2[c:6]([CH3:7])[cH:8][c:9]([CH2:10][C:11]([CH3:12])=[O:13])[n:14][c:15]2[n:16]1[C@H:17]1[CH2:18][CH2:19][c:20]2[cH:21][c:22](-[c:23]3[cH:24][cH:25][cH:26][cH:27][c:28]3-[c:29]3[n:30][n:31][n:32][n:33]3[C:34]([c:35]3[cH:36][cH:37][cH:38][cH:39][cH:40]3)([c:41]3[cH:42][cH:43][cH:44][cH:45][cH:46]3)[c:47]3[cH:48][cH:49][cH:50][cH:51][cH:52]3)[cH:53][cH:54][c:55]21.[Mg+][CH3:56],1,0.14024999999999999,0.03575874019033669,0.85975
2656,0.311,0.6890000000000001,CN(CC=O)C(=O)OC(C)(C)C.O=[N+]([O-])c1ccc2c(c1)SCCN2,CC(C)(C)OC(=O)O[C:6]([O:5][C:2]([CH3:1])([CH3:3])[CH3:4])=[O:7].[CH3:8][NH:9][CH2:10][CH2:11][N:12]1[CH2:13][CH2:14][S:15][c:16]2[cH:17][c:18]([N+:19](=[O:20])[O-:21])[cH:22][cH:23][c:24]21,1,0.285,0.040466035140596615,0.7150000000000001
2657,0.482,0.518,CC(C)(C)OC(=O)N1CCN(c2cc3c(cc2F)nc(COc2ccccc2)n3Cc2ccc(Cl)cc2)CC1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][N:4]([c:5]2[cH:6][c:7]3[c:8]([cH:9][c:10]2[F:11])[n:12][c:13]([CH2:14][O:15][c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[n:22]3[CH2:23][c:24]2[cH:25][cH:26][c:27]([Cl:28])[cH:29][cH:30]2)[CH2:31][CH2:32]1,0,0.497,0.04383491758860739,0.503
2658,0.302,0.698,C1CCN(C2CCNCC2)CC1.C[C@H](NC(=O)c1c(C=O)c(-c2ccccc2)nc2ccccc12)C(C)(C)C,O[C:1](=[O:2])[c:3]1[c:4]([CH2:5][N:6]2[CH2:7][CH2:8][CH:9]([N:10]3[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]3)[CH2:16][CH2:17]2)[c:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n:25][c:26]2[cH:27][cH:28][cH:29][cH:30][c:31]12.[CH3:32][C@H:33]([NH2:34])[C:35]([CH3:36])([CH3:37])[CH3:38],1,0.33825,0.07142259796450981,0.6617500000000001
2659,0.752,0.248,CCOc1ccc(OC(F)(F)F)c(-c2ncc(N)nc2N)c1.Cc1nocc1C(=O)O,Cl[c:1]1[n:2][cH:3][c:4]([NH:5][C:6]([c:7]2[c:8]([CH3:9])[n:10][o:11][cH:12]2)=[O:13])[n:14][c:15]1[NH2:16].OB(O)[c:17]1[c:18]([O:19][C:20]([F:21])([F:22])[F:23])[cH:24][cH:25][c:26]([O:27][CH2:28][CH3:29])[cH:30]1,1,0.71875,0.03965712420234224,0.28125
2660,0.653,0.347,CCCCc1nn(-c2ccc(C(F)(F)F)cn2)cc1C=CC(=O)OCC,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[n:6][n:7](-[c:8]2[cH:9][cH:10][c:11]([C:12]([F:13])([F:14])[F:15])[cH:16][n:17]2)[cH:18][c:19]1/[CH:20]=[CH:21]/[C:22](=[O:23])[O:24][CH2:25][CH3:26],1,0.56425,0.052045052598686074,0.43574999999999997
2661,0.517,0.483,COC(=O)c1c(C)c(Cl)cc(C(C)O)c1OCCNC(=O)OC(C)(C)C,[CH3:1][C:2](=[O:3])[c:4]1[cH:5][c:6]([Cl:7])[c:8]([CH3:9])[c:10]([C:11](=[O:12])[OH:13])[c:14]1[O:15][CH2:16][CH2:17][NH:18][C:19](=[O:20])[O:21][C:22]([CH3:23])([CH3:24])[CH3:25],1,0.5627500000000001,0.041667583323250205,0.4372499999999999
2662,0.661,0.3389999999999999,Cc1onc(-c2ccccc2)c1-c1cn2cc(N)ccc2n1.O=C(Cl)CC1CC1,O[C:1](=[O:2])[CH2:3][CH:4]1[CH2:5][CH2:6]1.[CH3:7][c:8]1[o:9][n:10][c:11](-[c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]1-[c:19]1[cH:20][n:21]2[cH:22][c:23]([NH2:24])[cH:25][cH:26][c:27]2[n:28]1,1,0.5549999999999999,0.0836809416773019,0.44500000000000006
2663,0.541,0.4589999999999999,CCOC(=O)Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21,CC[O:1][C:2](=[O:3])[CH2:4][n:5]1[n:6][n:7][c:8]2[cH:9][n:10][c:11]([N:12]3[CH2:13][CH2:14][CH:15]([O:16][c:17]4[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]4[Br:24])[CH2:25][CH2:26]3)[n:27][c:28]12,0,0.52225,0.015122417134836627,0.47775
2664,0.881,0.119,NC(=O)c1c(N)sc2c1CCCC2.O=C(Cl)c1ccccc1Cl,Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[Cl:9].[NH2:10][C:11](=[O:12])[c:13]1[c:14]([NH2:15])[s:16][c:17]2[c:18]1[CH2:19][CH2:20][CH2:21][CH2:22]2,0,0.883,0.01691153452528778,0.11699999999999999
2665,0.192,0.808,CC(=O)OCC(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21,CC(=O)[O:1][CH2:2][C:3](=[O:4])[N:5]1[NH:6][CH2:7][CH2:8][n:9]2[n:10][c:11](-[c:12]3[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]3)[c:19](-[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[c:26]21,0,0.21475,0.03510964967071019,0.78525
2666,0.708,0.292,COC(=O)c1cc(O)c2cc(C)cc([N+](=O)[O-])c2n1,O=[N+:1]([O-])[c:2]1[cH:3][c:4]([CH3:5])[cH:6][c:7]2[c:8]([OH:9])[cH:10][c:11]([C:12]([O:13][CH3:14])=[O:15])[n:16][c:17]12,0,0.7862499999999999,0.04959019560356665,0.2137500000000001
2667,0.886,0.1139999999999999,CSc1ncc2cc(-c3ccccc3C)c(=O)n([C@H]3CCN(C(=O)OC(C)(C)C)C3)c2n1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][C@H:4]([n:5]2[c:6]3[c:7]([cH:8][n:9][c:10]([S:11][CH3:12])[n:13]3)[cH:14][c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[CH3:22])[c:23]2=[O:24])[CH2:25]1,0,0.857,0.050254353045283556,0.14300000000000002
2668,0.418,0.5820000000000001,CC(C)(C)C(=O)c1ccc(C(N)=O)cc1.O=C(Cl)CCc1ccccc1,Cl[C:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[cH:12][cH:13]1)=[O:14].[NH2:15][C:16](=[O:17])[CH2:18][CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,1,0.35775,0.10806103599355321,0.64225
2669,0.378,0.622,COC(=O)c1ccc(C[C@@H]2CC[C@H](C(=O)c3cccnc3)N2C(=O)OC(C)(C)C)cc1,CC(C)(C)[Si](C)(C)[O:1][C@@H:2]([C@H:3]1[CH2:4][CH2:5][C@@H:6]([CH2:7][c:8]2[cH:9][cH:10][c:11]([C:12]([O:13][CH3:14])=[O:15])[cH:16][cH:17]2)[N:18]1[C:19](=[O:20])[O:21][C:22]([CH3:23])([CH3:24])[CH3:25])[c:26]1[cH:27][cH:28][cH:29][n:30][cH:31]1,1,0.53125,0.09435670352444493,0.46875
2670,0.504,0.496,CNOC.O=C(Cl)C1CC1,Cl[C:1](=[O:2])[CH:3]1[CH2:4][CH2:5]1.[CH3:6][NH:7][O:8][CH3:9],0,0.512,0.04151505750929412,0.488
2671,0.609,0.391,Cn1c(-c2nc(N)ncc2C#Cc2cccc(N)c2)cc2c1CCNC2=O.O=C=Nc1ccc(C(F)(F)F)cc1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][c:4]2[n:5]([CH3:6])[c:7](-[c:8]3[n:9][c:10]([NH2:11])[n:12][cH:13][c:14]3[C:15]#[C:16][c:17]3[cH:18][cH:19][cH:20][c:21]([NH:22][C:23](=[O:24])[NH:25][c:26]4[cH:27][cH:28][c:29]([C:30]([F:31])([F:32])[F:33])[cH:34][cH:35]4)[cH:36]3)[cH:37][c:38]2[C:39]1=[O:40],1,0.30925,0.17701182870079615,0.69075
2672,0.569,0.431,CCOC(=O)c1nc(Cl)ncc1Br.NC1CC1,F[c:1]1[c:2]([C:3]([O:4][CH2:5][CH3:6])=[O:7])[n:8][c:9]([Cl:10])[n:11][cH:12]1.[NH2:13][CH:14]1[CH2:15][CH2:16]1,1,0.5595,0.13004902921590764,0.4405
2673,0.489,0.511,CCOC(=O)c1[nH]c(C)cc1C,CC[O:1][C:2](=[O:3])[c:4]1[nH:5][c:6]([CH3:7])[cH:8][c:9]1[CH3:10],0,0.5722499999999999,0.052551760198874406,0.4277500000000001
2674,0.63,0.37,CNC.O=[N+]([O-])c1ccc(CBr)cc1,O=[CH:1][c:2]1[cH:3][cH:4][c:5]([N+:6](=[O:7])[O-:8])[cH:9][cH:10]1.[CH3:11][NH:12][CH3:13],1,0.59,0.04439031425885606,0.41000000000000003
