mol_idx,frequency,bucket,uq,top_score,error
3041,1797,4) very common (100+),0.243,0.757,0
3042,108,4) very common (100+),0.267,0.733,0
3043,1277,4) very common (100+),0.276,0.724,0
3044,366,4) very common (100+),0.014000000000000012,0.986,0
3045,413,4) very common (100+),0.06999999999999995,0.93,0
3046,4537,4) very common (100+),0.33499999999999996,0.665,0
3047,4537,4) very common (100+),0.42200000000000004,0.578,0
3048,245,4) very common (100+),0.43799999999999994,0.562,1
3049,15,2) rare (6-20),0.646,0.354,1
3050,1493,4) very common (100+),0.613,0.387,0
3051,307,4) very common (100+),0.30600000000000005,0.694,1
3052,1123,4) very common (100+),0.562,0.438,1
3053,19,2) rare (6-20),0.502,0.498,1
3054,828,4) very common (100+),0.511,0.489,0
3055,955,4) very common (100+),0.09399999999999997,0.906,0
3056,393,4) very common (100+),0.244,0.756,1
3057,2537,4) very common (100+),0.665,0.335,0
3058,782,4) very common (100+),0.369,0.631,0
3059,307,4) very common (100+),0.5740000000000001,0.426,1
3060,955,4) very common (100+),0.603,0.397,0
3061,433,4) very common (100+),0.5880000000000001,0.412,1
3062,452,4) very common (100+),0.6859999999999999,0.314,1
3063,4537,4) very common (100+),0.506,0.494,0
3064,1277,4) very common (100+),0.35,0.65,0
3065,1916,4) very common (100+),0.6799999999999999,0.32,0
3066,4537,4) very common (100+),0.648,0.352,1
3067,63,3) common (21-100),0.851,0.149,1
3068,1277,4) very common (100+),0.243,0.757,0
3069,573,4) very common (100+),0.6890000000000001,0.311,1
3070,804,4) very common (100+),0.507,0.493,1
3071,1493,4) very common (100+),0.649,0.351,1
3072,452,4) very common (100+),0.751,0.249,0
3073,1123,4) very common (100+),0.45999999999999996,0.54,1
3074,1797,4) very common (100+),0.31599999999999995,0.684,0
3075,393,4) very common (100+),0.5800000000000001,0.42,0
3076,4537,4) very common (100+),0.6839999999999999,0.316,1
3077,782,4) very common (100+),0.14700000000000002,0.853,0
3078,287,4) very common (100+),0.346,0.654,1
3079,6,2) rare (6-20),0.347,0.653,1
3080,955,4) very common (100+),0.687,0.313,1
3081,212,4) very common (100+),0.346,0.654,0
3082,553,4) very common (100+),0.591,0.409,1
3083,1123,4) very common (100+),0.512,0.488,0
3084,782,4) very common (100+),0.06699999999999995,0.933,0
3085,1916,4) very common (100+),0.613,0.387,0
3086,6,2) rare (6-20),0.688,0.312,1
3087,828,4) very common (100+),0.399,0.601,0
3088,924,4) very common (100+),0.5820000000000001,0.418,1
3089,265,4) very common (100+),0.6619999999999999,0.338,1
3090,4537,4) very common (100+),0.14400000000000002,0.856,1
3091,52,3) common (21-100),0.20799999999999996,0.792,0
3092,4537,4) very common (100+),0.061000000000000054,0.939,0
3093,1493,4) very common (100+),0.552,0.448,0
3094,446,4) very common (100+),0.729,0.271,1
3095,900,4) very common (100+),0.708,0.292,1
3096,39,3) common (21-100),0.10099999999999998,0.899,0
3097,553,4) very common (100+),0.7030000000000001,0.297,1
3098,1493,4) very common (100+),0.65,0.35,1
3099,77,3) common (21-100),0.7130000000000001,0.287,1
3100,828,4) very common (100+),0.05800000000000005,0.942,0
3101,265,4) very common (100+),0.784,0.216,1
3102,1493,4) very common (100+),0.368,0.632,0
3103,2537,4) very common (100+),0.45299999999999996,0.547,1
3104,48,3) common (21-100),0.401,0.599,0
3105,66,3) common (21-100),0.21799999999999997,0.782,0
3106,212,4) very common (100+),0.764,0.236,0
3107,413,4) very common (100+),0.29900000000000004,0.701,0
3108,452,4) very common (100+),0.28600000000000003,0.714,0
3109,1123,4) very common (100+),0.6859999999999999,0.314,0
3110,4537,4) very common (100+),0.505,0.495,0
3111,1123,4) very common (100+),0.43799999999999994,0.562,1
3112,1493,4) very common (100+),0.17200000000000004,0.828,0
3113,1797,4) very common (100+),0.43600000000000005,0.564,0
3114,4537,4) very common (100+),0.19799999999999995,0.802,0
3115,4537,4) very common (100+),0.77,0.23,1
3116,4537,4) very common (100+),0.10699999999999998,0.893,0
3117,37,3) common (21-100),0.07799999999999996,0.922,0
3118,1493,4) very common (100+),0.16200000000000003,0.838,0
3119,1797,4) very common (100+),0.5489999999999999,0.451,1
3120,955,4) very common (100+),0.771,0.229,0
3121,40,3) common (21-100),0.40700000000000003,0.593,1
3122,235,4) very common (100+),0.63,0.37,0
3123,4537,4) very common (100+),0.46799999999999997,0.532,0
3124,433,4) very common (100+),0.548,0.452,0
3125,573,4) very common (100+),0.41200000000000003,0.588,0
3126,442,4) very common (100+),0.527,0.473,1
3127,4537,4) very common (100+),0.573,0.427,0
3128,782,4) very common (100+),0.621,0.379,1
3129,828,4) very common (100+),0.274,0.726,0
3130,65,3) common (21-100),0.062000000000000055,0.938,0
3131,2537,4) very common (100+),0.33299999999999996,0.667,1
3132,452,4) very common (100+),0.5740000000000001,0.426,0
3133,265,4) very common (100+),0.632,0.368,1
3134,385,4) very common (100+),0.21099999999999997,0.789,1
3135,1493,4) very common (100+),0.522,0.478,0
3136,955,4) very common (100+),0.36,0.64,0
3137,900,4) very common (100+),0.722,0.278,0
3138,100,3) common (21-100),0.487,0.513,1
3139,1916,4) very common (100+),0.744,0.256,1
3140,1493,4) very common (100+),0.17000000000000004,0.83,1
3141,1299,4) very common (100+),0.19799999999999995,0.802,0
3142,42,3) common (21-100),0.10799999999999998,0.892,0
3143,955,4) very common (100+),0.489,0.511,1
3144,4,1) very rare (1-5),0.635,0.365,1
3145,142,4) very common (100+),0.02400000000000002,0.976,0
3146,142,4) very common (100+),0.30500000000000005,0.695,1
3147,20,2) rare (6-20),0.5760000000000001,0.424,1
3148,1797,4) very common (100+),0.626,0.374,1
3149,1916,4) very common (100+),0.39,0.61,0
3150,955,4) very common (100+),0.33599999999999997,0.664,0
3151,66,3) common (21-100),0.477,0.523,1
3152,4537,4) very common (100+),0.11299999999999999,0.887,0
3153,2537,4) very common (100+),0.04300000000000004,0.957,0
3154,446,4) very common (100+),0.02300000000000002,0.977,0
3155,1797,4) very common (100+),0.6779999999999999,0.322,0
3156,287,4) very common (100+),0.769,0.231,1
3157,111,4) very common (100+),0.601,0.399,1
3158,323,4) very common (100+),0.657,0.343,1
3159,27,3) common (21-100),0.389,0.611,0
3160,307,4) very common (100+),0.8029999999999999,0.197,1
3161,900,4) very common (100+),0.405,0.595,0
3162,1299,4) very common (100+),0.241,0.759,0
3163,2537,4) very common (100+),0.32099999999999995,0.679,0
3164,457,4) very common (100+),0.5569999999999999,0.443,0
3165,2537,4) very common (100+),0.7070000000000001,0.293,1
3166,1797,4) very common (100+),0.367,0.633,0
3167,119,4) very common (100+),0.783,0.217,1
3168,8,2) rare (6-20),0.531,0.469,1
3169,4537,4) very common (100+),0.488,0.512,0
3170,4,1) very rare (1-5),0.883,0.117,1
3171,1123,4) very common (100+),0.374,0.626,1
3172,1493,4) very common (100+),0.21299999999999997,0.787,0
3173,2537,4) very common (100+),0.019000000000000017,0.981,0
3174,4537,4) very common (100+),0.347,0.653,0
3175,33,3) common (21-100),0.30100000000000005,0.699,1
3176,154,4) very common (100+),0.815,0.185,1
3177,4,1) very rare (1-5),0.5429999999999999,0.457,1
3178,1916,4) very common (100+),0.656,0.344,1
3179,197,4) very common (100+),0.501,0.499,1
3180,1123,4) very common (100+),0.638,0.362,1
3181,4537,4) very common (100+),0.17300000000000004,0.827,0
3182,924,4) very common (100+),0.648,0.352,0
3183,134,4) very common (100+),0.386,0.614,1
3184,566,4) very common (100+),0.606,0.394,0
3185,573,4) very common (100+),0.514,0.486,0
3186,245,4) very common (100+),0.366,0.634,1
3187,142,4) very common (100+),0.484,0.516,1
3188,433,4) very common (100+),0.348,0.652,0
3189,1123,4) very common (100+),0.5489999999999999,0.451,0
3190,63,3) common (21-100),0.739,0.261,1
3191,446,4) very common (100+),0.277,0.723,0
3192,29,3) common (21-100),0.523,0.477,0
3193,11,2) rare (6-20),0.792,0.208,1
3194,1277,4) very common (100+),0.371,0.629,0
3195,1299,4) very common (100+),0.498,0.502,0
3196,566,4) very common (100+),0.04300000000000004,0.957,0
3197,30,3) common (21-100),0.16300000000000003,0.837,0
3198,179,4) very common (100+),0.18799999999999994,0.812,0
3199,30,3) common (21-100),0.31299999999999994,0.687,0
3200,33,3) common (21-100),0.938,0.062,1
3201,1277,4) very common (100+),0.07799999999999996,0.922,0
3202,1916,4) very common (100+),0.371,0.629,0
3203,264,4) very common (100+),0.039000000000000035,0.961,0
3204,1123,4) very common (100+),0.48,0.52,0
3205,4537,4) very common (100+),0.842,0.158,1
3206,75,3) common (21-100),0.25,0.75,1
3207,1123,4) very common (100+),0.475,0.525,1
3208,1797,4) very common (100+),0.687,0.313,1
3209,1277,4) very common (100+),0.774,0.226,0
3210,4537,4) very common (100+),0.505,0.495,0
3211,4537,4) very common (100+),0.32999999999999996,0.67,0
3212,109,4) very common (100+),0.131,0.869,0
3213,1797,4) very common (100+),0.571,0.429,0
3214,924,4) very common (100+),0.523,0.477,0
3215,307,4) very common (100+),0.494,0.506,0
3216,4537,4) very common (100+),0.355,0.645,0
3217,924,4) very common (100+),0.45599999999999996,0.544,1
3218,1299,4) very common (100+),0.44199999999999995,0.558,0
3219,900,4) very common (100+),0.575,0.425,1
3220,1493,4) very common (100+),0.129,0.871,0
3221,2537,4) very common (100+),0.633,0.367,1
3222,1493,4) very common (100+),0.09699999999999998,0.903,1
3223,782,4) very common (100+),0.63,0.37,1
3224,553,4) very common (100+),0.395,0.605,0
3225,245,4) very common (100+),0.516,0.484,1
3226,1916,4) very common (100+),0.404,0.596,0
3227,1277,4) very common (100+),0.15900000000000003,0.841,0
3228,393,4) very common (100+),0.26,0.74,1
3229,452,4) very common (100+),0.671,0.329,1
3230,91,3) common (21-100),0.03600000000000003,0.964,0
3231,109,4) very common (100+),0.19099999999999995,0.809,0
3232,1123,4) very common (100+),0.21499999999999997,0.785,1
3233,566,4) very common (100+),0.08699999999999997,0.913,0
3234,63,3) common (21-100),0.723,0.277,1
3235,924,4) very common (100+),0.563,0.437,0
3236,1916,4) very common (100+),0.491,0.509,1
3237,32,3) common (21-100),0.562,0.438,0
3238,1123,4) very common (100+),0.17300000000000004,0.827,0
3239,1797,4) very common (100+),0.587,0.413,0
3240,1493,4) very common (100+),0.5349999999999999,0.465,0
3241,12,2) rare (6-20),0.44299999999999995,0.557,1
3242,1277,4) very common (100+),0.19699999999999995,0.803,0
3243,154,4) very common (100+),0.563,0.437,1
3244,452,4) very common (100+),0.41500000000000004,0.585,1
3245,804,4) very common (100+),0.45899999999999996,0.541,1
3246,1299,4) very common (100+),0.482,0.518,0
3247,1299,4) very common (100+),0.31999999999999995,0.68,0
3248,1797,4) very common (100+),0.347,0.653,1
3249,235,4) very common (100+),0.273,0.727,0
3250,2537,4) very common (100+),0.29900000000000004,0.701,1
3251,1123,4) very common (100+),0.71,0.29,1
3252,924,4) very common (100+),0.832,0.168,0
3253,1493,4) very common (100+),0.605,0.395,1
3254,828,4) very common (100+),0.403,0.597,0
3255,258,4) very common (100+),0.529,0.471,0
3256,828,4) very common (100+),0.015000000000000013,0.985,0
3257,164,4) very common (100+),0.728,0.272,1
3258,7,2) rare (6-20),0.30000000000000004,0.7,1
3259,6,2) rare (6-20),0.137,0.863,1
3260,47,3) common (21-100),0.493,0.507,1
3261,2537,4) very common (100+),0.33299999999999996,0.667,0
3262,804,4) very common (100+),0.532,0.468,1
3263,955,4) very common (100+),0.575,0.425,0
3264,1277,4) very common (100+),0.07399999999999995,0.926,0
3265,1916,4) very common (100+),0.5509999999999999,0.449,1
3266,29,3) common (21-100),0.625,0.375,0
3267,65,3) common (21-100),0.028000000000000025,0.972,0
3268,142,4) very common (100+),0.19399999999999995,0.806,0
3269,1123,4) very common (100+),0.43600000000000005,0.564,0
3270,1916,4) very common (100+),0.29100000000000004,0.709,0
3271,446,4) very common (100+),0.0020000000000000018,0.998,0
3272,924,4) very common (100+),0.346,0.654,1
3273,1299,4) very common (100+),0.08299999999999996,0.917,0
3274,4537,4) very common (100+),0.49,0.51,1
3275,1123,4) very common (100+),0.44099999999999995,0.559,0
3276,2537,4) very common (100+),0.33099999999999996,0.669,0
3277,108,4) very common (100+),0.44899999999999995,0.551,1
3278,442,4) very common (100+),0.5680000000000001,0.432,1
3279,1299,4) very common (100+),0.625,0.375,1
3280,828,4) very common (100+),0.28800000000000003,0.712,1
3281,1797,4) very common (100+),0.601,0.399,0
3282,1797,4) very common (100+),0.23299999999999998,0.767,0
3283,566,4) very common (100+),0.278,0.722,1
3284,4537,4) very common (100+),0.18500000000000005,0.815,1
3285,4537,4) very common (100+),0.704,0.296,0
3286,281,4) very common (100+),0.41600000000000004,0.584,1
3287,924,4) very common (100+),0.744,0.256,1
3288,1797,4) very common (100+),0.42500000000000004,0.575,1
3289,1299,4) very common (100+),0.5840000000000001,0.416,0
3290,323,4) very common (100+),0.09999999999999998,0.9,0
3291,900,4) very common (100+),0.7989999999999999,0.201,0
3292,65,3) common (21-100),0.17100000000000004,0.829,0
3293,1493,4) very common (100+),0.123,0.877,0
3294,1299,4) very common (100+),0.34099999999999997,0.659,1
3295,1797,4) very common (100+),0.45099999999999996,0.549,0
3296,228,4) very common (100+),0.655,0.345,1
3297,197,4) very common (100+),0.394,0.606,0
3298,111,4) very common (100+),0.687,0.313,1
3299,7,2) rare (6-20),0.839,0.161,1
3300,4537,4) very common (100+),0.30200000000000005,0.698,0
3301,18,2) rare (6-20),0.07499999999999996,0.925,0
3302,1123,4) very common (100+),0.44099999999999995,0.559,1
3303,553,4) very common (100+),0.587,0.413,0
3304,1797,4) very common (100+),0.29400000000000004,0.706,0
3305,197,4) very common (100+),0.399,0.601,1
3306,14,2) rare (6-20),0.777,0.223,1
3307,2537,4) very common (100+),0.473,0.527,1
3308,1299,4) very common (100+),0.41700000000000004,0.583,1
3309,782,4) very common (100+),0.696,0.304,0
3310,828,4) very common (100+),0.7170000000000001,0.283,1
3311,46,3) common (21-100),0.661,0.339,1
3312,1299,4) very common (100+),0.22799999999999998,0.772,1
3313,264,4) very common (100+),0.18799999999999994,0.812,0
3314,4,1) very rare (1-5),0.30200000000000005,0.698,1
3315,1299,4) very common (100+),0.41500000000000004,0.585,0
3316,1299,4) very common (100+),0.688,0.312,1
3317,955,4) very common (100+),0.747,0.253,0
3318,1299,4) very common (100+),0.501,0.499,1
3319,4537,4) very common (100+),0.8280000000000001,0.172,1
3320,245,4) very common (100+),0.644,0.356,1
3321,111,4) very common (100+),0.631,0.369,1
3322,32,3) common (21-100),0.18600000000000005,0.814,0
3323,573,4) very common (100+),0.764,0.236,1
3324,258,4) very common (100+),0.09499999999999997,0.905,1
3325,42,3) common (21-100),0.5569999999999999,0.443,1
3326,2537,4) very common (100+),0.19299999999999995,0.807,1
3327,366,4) very common (100+),0.013000000000000012,0.987,0
3328,385,4) very common (100+),0.506,0.494,1
3329,452,4) very common (100+),0.6,0.4,0
3330,446,4) very common (100+),0.0030000000000000027,0.997,0
3331,193,4) very common (100+),0.16500000000000004,0.835,1
3332,42,3) common (21-100),0.05300000000000005,0.947,0
3333,393,4) very common (100+),0.28400000000000003,0.716,1
3334,457,4) very common (100+),0.372,0.628,0
3335,4537,4) very common (100+),0.19099999999999995,0.809,0
3336,1299,4) very common (100+),0.571,0.429,1
3337,142,4) very common (100+),0.04800000000000004,0.952,1
3338,27,3) common (21-100),0.362,0.638,1
3339,4537,4) very common (100+),0.495,0.505,0
3340,413,4) very common (100+),0.88,0.12,1
3341,157,4) very common (100+),0.06399999999999995,0.936,0
3342,1123,4) very common (100+),0.5800000000000001,0.42,1
3343,1277,4) very common (100+),0.519,0.481,0
3344,782,4) very common (100+),0.527,0.473,0
3345,828,4) very common (100+),0.508,0.492,0
3346,12,2) rare (6-20),0.734,0.266,1
3347,1493,4) very common (100+),0.134,0.866,1
3348,4537,4) very common (100+),0.482,0.518,1
3349,4537,4) very common (100+),0.64,0.36,0
3350,164,4) very common (100+),0.45499999999999996,0.545,0
3351,287,4) very common (100+),0.687,0.313,1
3352,43,3) common (21-100),0.8220000000000001,0.178,1
3353,900,4) very common (100+),0.625,0.375,1
3354,457,4) very common (100+),0.274,0.726,0
3355,804,4) very common (100+),0.07699999999999996,0.923,0
3356,1797,4) very common (100+),0.23299999999999998,0.767,0
3357,4537,4) very common (100+),0.392,0.608,0
3358,2537,4) very common (100+),0.636,0.364,1
3359,13,2) rare (6-20),0.6719999999999999,0.328,1
3360,0,1) very rare (1-5),0.344,0.656,1
3361,804,4) very common (100+),0.27,0.73,0
3362,1797,4) very common (100+),0.9,0.1,1
3363,4537,4) very common (100+),0.252,0.748,0
3364,2537,4) very common (100+),0.44899999999999995,0.551,1
3365,782,4) very common (100+),0.6,0.4,1
3366,4537,4) very common (100+),0.8069999999999999,0.193,0
3367,924,4) very common (100+),0.484,0.516,1
3368,4537,4) very common (100+),0.43200000000000005,0.568,0
3369,42,3) common (21-100),0.04400000000000004,0.956,0
